"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23F_50_CI","X24A_50_CI","X23H_50_CI","X23I_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23F_95_CI","X24A_95_CI","X23H_95_CI","X23I_95_CI","other_95_CI"
"55",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",1.01014578222469,0.626879532474268,"AL",2024-01-07,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"58",NA,NA,"AL",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.122420802945072,0.1182101576103,"AL",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.480831600524171,0.681748515321788,"AL",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"69",NA,NA,"AL",2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0692621273640008,0.0567432759560024,"AL",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.965296045962431,1.51438954519241,"AL",2024-01-26,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
"77",NA,NA,"AL",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.022595950702909,0.0176665808804235,"AL",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",NA,NA,"AL",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.717049180685426,0.744237646242698,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"89",1.81343772486668,0.793351936860514,"AR",2023-12-28,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"90",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.140216601710123,0.174860596905195,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.63427625828205,0.159507808076197,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"96",1.05020535844138,0.642815279632957,"AR",2024-01-04,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1
"97",0.103058663633744,0.131844412463903,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",1.0627061144422,1.54543328884634,"AR",2024-01-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"103",0.180638186544587,0.0709210022450364,"AR",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.921456884327374,0.82453163054869,"AR",2024-01-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"105",NA,NA,"AR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.0240803092482259,0.0283194700425191,"AR",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.0163944403872784,0.0196777708847135,"AR",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",NA,NA,"AR",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.0437277389235974,0.015368543732907,"AR",2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.00444024873947681,0.00557642363227204,"AR",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125",NA,NA,"AR",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.04418138111093,0.653451063036519,"AZ",2023-12-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"128",1.79839570264778,0.670349722498354,"AZ",2023-12-25,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
"129",3.41061779140629,0.613701205989953,"AZ",2023-12-26,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
"130",1.78025429501897,0.641448178935675,"AZ",2023-12-27,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
"131",1.01150508331018,0.625563837767504,"AZ",2023-12-28,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"132",0.744352926205407,0.68295298860307,"AZ",2023-12-29,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
"133",0.503445193375567,0.243980132863164,"AZ",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",0.919668225894887,0.345956842694492,"AZ",2023-12-31,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"135",2.62369275444517,0.606846729972742,"AZ",2024-01-01,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"136",2.46063369162287,0.604109348125906,"AZ",2024-01-02,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
"137",0.979486473352908,0.637425519935194,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"138",0.799874458330049,0.458431249855734,"AZ",2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"139",0.381759771977563,0.47380570857526,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"140",0.922393751743511,0.256397238626203,"AZ",2024-01-06,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"141",1.18051838221114,0.111498802231389,"AZ",2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"142",1.19451531038973,0.333119955804013,"AZ",2024-01-08,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"143",1.17206748906862,0.370932334227747,"AZ",2024-01-09,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
"144",0.187111131012971,0.0800013228038131,"AZ",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"145",2.02822865519584,0.668303501574635,"AZ",2024-01-11,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
"146",0.874904297778962,0.442928388033906,"AZ",2024-01-12,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"147",0.834353915004961,0.316242397805379,"AZ",2024-01-13,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"148",2.21669644420873,0.50116885886538,"AZ",2024-01-14,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
"149",2.71692579749869,0.351090854145654,"AZ",2024-01-15,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
"150",0.0946517758277334,0.0392020371549944,"AZ",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"151",1.4680058042011,0.3613068164819,"AZ",2024-01-17,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
"152",0.883526485749469,0.449835749017238,"AZ",2024-01-18,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"153",0.221456060434432,0.0269030620198826,"AZ",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",0.637076663780023,0.421524303522053,"AZ",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"155",2.85092265955614,0.414668642557275,"AZ",2024-01-21,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1
"156",1.18442239245262,0.115731203883852,"AZ",2024-01-22,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"157",0.785317801760836,0.149189041289552,"AZ",2024-01-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
"158",2.9490976747456,0.708564880421352,"AZ",2024-01-24,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0
"159",0.0672190678544656,0.0123136036872944,"AZ",2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160",1.1895916815638,0.918854795303156,"AZ",2024-01-26,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
"161",1.41124192946154,0.26641277342899,"AZ",2024-01-27,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
"162",0.00576471630623487,0.00824384774714169,"AZ",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"163",1.73187032518213,0.229231124861725,"AZ",2024-01-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"164",1.05909099456149,0.194825049520392,"AZ",2024-01-30,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"165",0.872303578882115,0.138986934682227,"AZ",2024-01-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"166",0.0287932127805515,0.00479324084167745,"AZ",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"167",0.0224299744904289,0.0041815029023199,"AZ",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"168",NA,NA,"AZ",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",1.78015148403177,0.484834598016463,"CA",2023-12-24,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
"170",0.857776646476333,0.821098582437807,"CA",2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"171",2.23741416713679,0.568206541567886,"CA",2023-12-26,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
"172",3.44212683698338,0.755158293509187,"CA",2023-12-27,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
"173",1.78374212268597,0.475972767536636,"CA",2023-12-28,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0
"174",2.39625769546122,0.459058487422401,"CA",2023-12-29,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
"175",1.25424677129804,0.678325710102165,"CA",2023-12-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0
"176",0.344705504198715,0.170128039088109,"CA",2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"177",0.34438328295038,0.463466213839077,"CA",2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"178",1.40275805169826,0.543960019304998,"CA",2024-01-02,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
"179",1.4866516948889,0.488532461636429,"CA",2024-01-03,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
"180",2.32345243865592,0.544777734089822,"CA",2024-01-04,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
"181",0.998121555759687,0.44754080581176,"CA",2024-01-05,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"182",4.2254691610935,0.907631464049178,"CA",2024-01-06,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
"183",1.97344058540268,1.1319115268116,"CA",2024-01-07,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1
"184",2.47334850665768,0.43337103364604,"CA",2024-01-08,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0
"185",4.0634514093082,0.257643564386844,"CA",2024-01-09,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"186",3.7410711966957,0.273034876782744,"CA",2024-01-10,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"187",2.47279595349613,0.263736476851456,"CA",2024-01-11,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"188",1.55128498013296,0.317563374906788,"CA",2024-01-12,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"189",1.18731009629697,0.227771222234586,"CA",2024-01-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"190",1.5728286166595,0.39592878066895,"CA",2024-01-14,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
"191",2.59243068197667,0.475017154729588,"CA",2024-01-15,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0
"192",2.1827741229246,0.347590646507681,"CA",2024-01-16,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
"193",1.5285936569951,0.0244040436493755,"CA",2024-01-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"194",1.48105824167808,0.306334558824576,"CA",2024-01-18,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"195",0.723607805624658,0.0189000425615175,"CA",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
