"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"34",NA,NA,"AK",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.458241426359539,0.786537297353693,"AK",2024-06-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"38",NA,NA,"AK",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.695470349140238,1.14576847403869,"AK",2024-06-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1.41849617178623,0.840425316793262,"AL",2024-05-06,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"45",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.166155286628368,0.212137329061529,"AR",2024-05-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"89",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.619936934078317,0.912859563510761,"AR",2024-06-10,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"122",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1.29861691819725,0.176770216775532,"AZ",2024-05-06,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"129",1.03740337028369,0.190379614102831,"AZ",2024-05-07,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",1.89122307220328,0.300443457859355,"AZ",2024-05-08,0,1,1,0,1,1,1,0,1,1,0,0,1,1
"131",0.49462246490154,0.494237698052328,"AZ",2024-05-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"132",1.64209264356046,0.768910682638664,"AZ",2024-05-10,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"133",1.01302798423102,1.02538530541843,"AZ",2024-05-11,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"134",0.195710921721428,0.270760677671844,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"135",1.3306101655877,0.854966222432696,"AZ",2024-05-13,1,1,1,1,0,0,1,1,1,1,0,0,0,1
"136",0.532633558977432,0.528615897943323,"AZ",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"137",0.541830577618831,0.532819052496226,"AZ",2024-05-15,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"138",0.619684496814746,0.913003070470038,"AZ",2024-05-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"139",0.648813520247244,0.879597617293412,"AZ",2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"140",0.290794212926852,0.394187604615077,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",0.298507856954038,0.417350229179608,"AZ",2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"142",0.525259889693437,0.806770308873306,"AZ",2024-05-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"143",0.844473138894761,0.465536719101556,"AZ",2024-05-21,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"144",0.409183275965829,0.623618802286039,"AZ",2024-05-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"145",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0.401523033633406,0.541619509969861,"AZ",2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"147",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",0.80987888538803,0.677170540588827,"AZ",2024-05-26,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"149",1.98515294494873,0.925045552737559,"AZ",2024-05-27,1,1,1,0,0,1,1,0,0,1,0,0,1,1
"150",1.31710090829953,0.635340186784383,"AZ",2024-05-28,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"151",0.907140233840945,0.82698144881948,"AZ",2024-05-29,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"152",0.578422525092595,0.744561779037665,"AZ",2024-05-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"153",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",0.726124188644281,0.746704460181437,"AZ",2024-06-01,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"155",1.29302871627567,0.533484551729904,"AZ",2024-06-02,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"156",1.04649399022104,0.653640777871424,"AZ",2024-06-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"157",1.31771315292774,0.743745612667014,"AZ",2024-06-04,1,1,1,1,0,1,1,0,0,1,0,0,0,1
"158",1.62911318182432,0.737282453179654,"AZ",2024-06-05,1,0,1,0,1,1,1,0,0,1,1,1,1,1
"159",3.48275260146433,0.771831464904457,"AZ",2024-06-06,0,1,1,0,1,1,1,0,0,1,1,1,0,1
"160",0.65722927638334,0.462963700887616,"AZ",2024-06-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"161",2.92997488254514,0.905737446909818,"AZ",2024-06-08,0,0,0,0,1,1,1,0,0,0,0,1,0,1
"162",1.17404403104521,0.736044279482853,"AZ",2024-06-09,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"163",6.66882362639747,0.777319769502969,"AZ",2024-06-10,0,0,1,0,1,1,1,0,0,1,0,1,1,1
"164",6.97252506528678,0.836670007414166,"AZ",2024-06-11,0,1,1,0,1,0,1,0,0,1,0,1,0,1
"165",9.95901199858896,0.840763933111869,"AZ",2024-06-12,0,1,1,0,1,1,0,0,0,1,0,1,0,0
"166",3.10112240220324,0.838907514658595,"AZ",2024-06-13,0,0,1,1,1,0,1,0,0,1,0,1,0,1
"167",1.11914465563039,0.524082005482488,"AZ",2024-06-14,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"168",0.801900964585834,1.07008469164857,"AZ",2024-06-15,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"169",2.28171484806705,0.403225401257966,"CA",2024-05-05,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"170",4.63929151119319,0.538586940924357,"CA",2024-05-06,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"171",7.18538599705556,0.819868517697265,"CA",2024-05-07,0,0,1,0,1,0,1,0,0,0,0,1,0,1
"172",3.26546797840433,0.590670175170795,"CA",2024-05-08,0,0,1,1,0,1,1,1,0,0,1,0,1,1
"173",3.84688633501798,0.644440755567783,"CA",2024-05-09,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"174",2.25187739564361,0.666262368490768,"CA",2024-05-10,1,1,1,0,1,0,1,1,0,0,0,0,0,1
"175",3.10784936965028,0.775504532027218,"CA",2024-05-11,1,0,1,0,1,1,1,0,0,0,0,1,1,1
"176",3.62033274784625,0.722574793446528,"CA",2024-05-12,0,1,1,0,1,1,1,0,0,0,0,0,1,1
"177",3.00592907481873,0.837229592913869,"CA",2024-05-13,1,0,0,1,1,0,1,0,0,0,1,0,0,1
"178",8.91702070846993,0.825031912924917,"CA",2024-05-14,0,0,1,0,1,0,1,0,0,1,0,0,0,1
"179",2.36999991478124,0.679461390539345,"CA",2024-05-15,1,1,0,1,0,1,1,0,0,0,0,0,1,1
"180",5.78648257376573,0.653369755781127,"CA",2024-05-16,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"181",5.79387188003787,0.675751921282602,"CA",2024-05-17,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"182",4.72790226656947,0.687022848300903,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"183",5.49212580527788,0.837439153219873,"CA",2024-05-19,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"184",7.72968815688891,0.610198063026851,"CA",2024-05-20,0,1,1,0,0,1,1,0,1,0,0,0,1,1
"185",11.5195280658056,0.753830256364991,"CA",2024-05-21,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"186",12.6049356424578,0.75480768672361,"CA",2024-05-22,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"187",5.39521954990388,0.66678463287291,"CA",2024-05-23,0,1,1,1,0,1,1,0,0,1,0,0,1,1
"188",7.70914895879654,0.814046995210635,"CA",2024-05-24,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"189",3.45534951573379,0.69654393840594,"CA",2024-05-25,0,1,1,1,0,1,0,0,0,0,0,0,1,0
"190",10.1949132761918,0.886660167273966,"CA",2024-05-26,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"191",8.25947505935655,0.778927311318957,"CA",2024-05-27,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"192",8.84567896829459,0.759614176525817,"CA",2024-05-28,0,1,0,1,0,1,1,0,0,0,0,0,1,1
"193",5.92124575078232,0.757755537659983,"CA",2024-05-29,0,1,1,1,0,1,1,0,1,0,0,0,0,1
"194",6.56134343083379,0.807202518144881,"CA",2024-05-30,1,1,0,1,0,0,0,0,0,1,0,0,0,0
"195",23.7784160998229,0.887118191705602,"CA",2024-05-31,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"196",2.34965228593053,0.727879489943373,"CA",2024-06-01,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"197",5.73045717036447,0.810391835423041,"CA",2024-06-02,0,1,1,1,0,0,0,0,0,1,0,0,0,0
"198",11.587509728335,0.850496614147349,"CA",2024-06-03,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"199",12.9288540347892,0.855022101674613,"CA",2024-06-04,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"200",24.3315646311031,0.897759674853755,"CA",2024-06-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"201",24.1732689908416,0.845782369762099,"CA",2024-06-06,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"202",9.98270207722012,0.727752349161751,"CA",2024-06-07,0,1,1,1,0,1,1,0,0,1,0,0,0,1
"203",9.09122500815573,0.953994482395801,"CA",2024-06-08,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"204",12.21388296749,0.916410446484285,"CA",2024-06-09,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"205",14.0285807927256,0.840510579158142,"CA",2024-06-10,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"206",20.1516144318118,0.927820261558031,"CA",2024-06-11,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"207",19.3336095750214,0.956814173369323,"CA",2024-06-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"208",15.6560272525434,0.9425523595997,"CA",2024-06-13,0,0,0,1,0,1,1,0,0,1,1,0,0,1
"209",11.7524652263714,1.01243142794462,"CA",2024-06-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"210",5.42320392164618,0.897325480725637,"CA",2024-06-15,0,0,1,1,1,1,0,0,0,1,0,0,1,0
"211",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.490434003904222,0.668520163470306,"CO",2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.378641751180885,0.600711230162952,"CO",2024-05-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"217",NA,NA,"CO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.431410471570777,0.682646732365037,"CO",2024-05-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"220",NA,NA,"CO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.474234385610678,0.737057295429393,"CO",2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"222",NA,NA,"CO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.788250749074539,1.1415200683512,"CO",2024-05-20,1,1,1,1,1,0,1,0,1,1,1,1,0,1
