"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI"
"16",NA,NA,"AK",2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.747250816961716,1.116607958516,"AK",2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20",NA,NA,"AK",2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.294625515533893,0.467518326387307,"AK",2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"26",NA,NA,"AK",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.2701345609612,0.278101512836722,"AK",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"41",NA,NA,"AK",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.240754769171673,0.365809631996907,"AL",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",NA,NA,"AL",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.874429727357178,1.23891822031264,"AL",2023-11-21,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"53",NA,NA,"AL",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.22621067162569,0.361216253601655,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.228542822932453,0.377239031731722,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.665924740682864,0.868482896035376,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"65",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.68831522034795,0.898075431806149,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"69",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.283678470141416,0.485302340960871,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"73",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.881971874047423,0.916179904288506,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
"77",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.900580219056716,1.27936837132816,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"80",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.493914185490642,0.626495847132563,"AR",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"89",NA,NA,"AR",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.505307160658138,0.621547901214654,"AR",2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"94",0.622150152459579,0.729367090219888,"AR",2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"95",NA,NA,"AR",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.329540864444738,0.540832826701474,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"101",1.32527195353282,1.00543228621619,"AR",2023-11-28,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
"102",0.826270633676544,0.56053566575008,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"103",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.579251523029136,0.830636978833619,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"105",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.54476541619319,0.685635318578305,"AR",2023-12-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.65455987979338,1.15157844373193,"AR",2023-12-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"111",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.586559245302678,0.756539834602805,"AR",2023-12-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"114",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0.836189272506561,0.83549040556205,"AR",2023-12-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"116",0.850335530481943,1.18416685403077,"AR",2023-12-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"117",2.71548450167516,0.838313513522835,"AR",2023-12-14,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"118",0.279183759990355,0.406772916021077,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2.15998027098653,1.134004935774,"AR",2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"122",1.56960854104252,0.970047114233987,"AR",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"123",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2.69795895442497,1.10727166323962,"AR",2023-12-21,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"125",1.59925383093962,1.05850143986247,"AR",2023-12-22,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"126",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.30598684907433,0.650896844132683,"AZ",2023-11-12,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1
"128",3.06038343218504,0.626855205205733,"AZ",2023-11-13,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
"129",2.80386613641552,0.755839690231912,"AZ",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
"130",1.89335299394005,0.62510797216047,"AZ",2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0
"131",1.39970166298287,0.305639422836036,"AZ",2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.688423167246672,0.977192842756268,"AZ",2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"133",1.23090481539092,0.8255939574352,"AZ",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"134",2.144283706595,0.788082465171908,"AZ",2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
"135",4.24946230455199,0.623317652928695,"AZ",2023-11-20,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
"136",2.34727137633843,0.767335949583416,"AZ",2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"137",1.61307053374033,0.772309166600024,"AZ",2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
"138",1.00281878411543,0.884965711050405,"AZ",2023-11-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1
"139",2.17259240780215,0.650728723146132,"AZ",2023-11-24,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"140",1.87620268821871,0.769521832755717,"AZ",2023-11-25,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"141",4.353174164676,0.947898371879994,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
"142",2.17652577357609,0.649166578211087,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"143",4.75401018015657,0.711360861357078,"AZ",2023-11-28,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"144",2.86271909735734,0.681036561983281,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"145",0.724981309654055,0.684888746675684,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"146",1.01165875354558,0.641492847179676,"AZ",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"147",1.50638487001378,0.669718308616502,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0
"148",2.61257449523355,0.663884698603734,"AZ",2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"149",2.8816717512832,0.742331707099294,"AZ",2023-12-04,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
"150",4.48530890939991,0.610261135731998,"AZ",2023-12-05,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1
"151",2.89781789969885,0.814896513746769,"AZ",2023-12-06,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
"152",1.76427203187996,0.604041406047924,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"153",0.697338986166814,0.571560865474076,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"154",1.05998961491699,0.341678353481132,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",1.01931958920809,0.880419678199353,"AZ",2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"156",1.82062355246768,0.796225639523962,"AZ",2023-12-11,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0
"157",3.38124934275828,0.929031655850492,"AZ",2023-12-12,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"158",2.72778700927259,0.829562513674975,"AZ",2023-12-13,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"159",2.02680417878413,0.735168111696282,"AZ",2023-12-14,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"160",1.05899521760907,0.726161166037411,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"161",2.29324618910322,0.804630920959255,"AZ",2023-12-16,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
"162",1.98869701194742,0.51585939445515,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"163",4.71087526066225,0.815327230713028,"AZ",2023-12-18,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"164",4.80191410266431,0.787871147392093,"AZ",2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
"165",1.1595799783069,0.701146361314234,"AZ",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
"166",1.42296414668605,0.759959055792571,"AZ",2023-12-21,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
"167",0.920771090421925,0.759106596079243,"AZ",2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
"168",1.11131034522109,0.670592462492285,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
"169",1.2444568230275,0.463187073838807,"CA",2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"170",3.55374077202993,0.747392113006626,"CA",2023-11-13,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
"171",2.25903811715258,0.600606714269987,"CA",2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
"172",2.15234475365476,0.619353462130103,"CA",2023-11-15,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"173",1.82663590177083,0.69899399411731,"CA",2023-11-16,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0
"174",2.00676717035967,0.773791088181826,"CA",2023-11-17,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
"175",1.28331900980226,0.708695086664063,"CA",2023-11-18,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1
"176",0.682751091477975,0.717261669326182,"CA",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"177",2.17196013825909,0.580661321860355,"CA",2023-11-20,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
"178",1.87684725465774,0.694898326134388,"CA",2023-11-21,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
"179",1.74807671297211,0.61216066729775,"CA",2023-11-22,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
"180",0.969391565116432,0.875193613773804,"CA",2023-11-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
