"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"87",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.276671579304364,0.21003916008104,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.717158208287634,0.538291006302585,"AZ",2024-04-21,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"128",0.823438227640125,0.42536163857834,"AZ",2024-04-22,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"129",0.463267508625021,0.0656125172954325,"AZ",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0.186282640368601,0.079249036486067,"AZ",2024-04-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"132",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.723224524012562,0.720719179990141,"AZ",2024-04-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"134",0.431208672695069,0.104816794553734,"AZ",2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"135",0.631098449021611,0.584449225150838,"AZ",2024-04-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"136",1.16112982302901,0.576829936829027,"AZ",2024-04-30,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"137",0.296801315875214,0.137688944937847,"AZ",2024-05-01,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"138",0.313713599355584,0.15049387607981,"AZ",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",0.621743038393074,0.164297085822271,"AZ",2024-05-03,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"140",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1.4301867975327,0.212071534638164,"AZ",2024-05-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"143",1.13831031471129,0.230216322456285,"AZ",2024-05-07,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"144",2.13119417822664,0.342551762558039,"AZ",2024-05-08,0,1,1,0,1,1,1,0,0,1,0,1,1,1
"145",0.519811682873893,0.53554577808197,"AZ",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",1.52677905947342,0.772473505499448,"AZ",2024-05-10,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"147",0.931264679292082,0.951785906611649,"AZ",2024-05-11,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"148",0.22942592860213,0.338079984622492,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"149",1.22209402837342,0.83166428642849,"AZ",2024-05-13,1,1,1,1,0,0,1,1,0,0,1,0,0,1
"150",0.572805087077032,0.516569248420264,"AZ",2024-05-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"151",0.598044959418362,0.523521171331039,"AZ",2024-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"152",0.552770161856723,0.706544734758376,"AZ",2024-05-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"153",0.620479496955212,0.945285197078341,"AZ",2024-05-17,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"154",0.346329601698624,0.501852651288563,"AZ",2024-05-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"155",0.352452142338425,0.531954505919022,"AZ",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"156",0.48802220412773,0.586537945399296,"AZ",2024-05-20,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"157",0.937666992206314,0.593732995708799,"AZ",2024-05-21,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"158",0.440428509866904,0.579002438594358,"AZ",2024-05-22,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"159",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0.457825746470586,0.688689260360041,"AZ",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0.94651818191095,0.753415262181337,"AZ",2024-05-26,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"163",1.90730792631823,1.01791014220873,"AZ",2024-05-27,1,1,1,0,0,1,1,1,1,1,0,0,0,1
"164",1.51415790125633,0.607108339438528,"AZ",2024-05-28,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"165",0.93252259509187,0.867228567846964,"AZ",2024-05-29,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"166",0.573719289275314,0.927655916492176,"AZ",2024-05-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"167",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0.767858253815913,0.937488372537179,"AZ",2024-06-01,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"169",0.990975635445985,0.497658047656993,"CA",2024-04-21,1,1,1,1,1,0,1,0,0,0,0,1,0,1
"170",2.87191874478092,0.705104477137066,"CA",2024-04-22,0,1,0,1,0,1,0,0,0,0,0,1,1,0
"171",1.42285098815745,0.540989740455816,"CA",2024-04-23,1,1,1,1,0,0,1,1,0,1,0,0,0,1
"172",3.89484255819595,0.722910115292302,"CA",2024-04-24,0,1,0,1,1,1,1,0,0,0,0,1,1,1
"173",3.56836643455605,0.583263194756908,"CA",2024-04-25,1,0,1,1,0,0,1,0,0,0,0,1,0,1
"174",0.822846908822261,0.462491023418671,"CA",2024-04-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"175",4.31963581496986,0.802661643044826,"CA",2024-04-27,0,1,1,1,0,1,1,0,0,1,0,0,1,1
"176",4.19336976456431,0.906551611674112,"CA",2024-04-28,0,1,1,0,0,1,1,0,1,1,0,0,1,1
"177",1.69433000204869,0.501953399350746,"CA",2024-04-29,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"178",2.49817160224458,0.649901093262038,"CA",2024-04-30,1,0,0,1,1,1,1,0,0,0,0,0,0,1
"179",1.67393932487814,0.665428741633428,"CA",2024-05-01,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"180",2.62030392319518,0.589448615805757,"CA",2024-05-02,0,0,1,1,1,1,1,0,0,1,0,1,0,1
"181",5.73300878598966,0.558834803981333,"CA",2024-05-03,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"182",2.23216358560288,0.533258862750615,"CA",2024-05-04,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"183",2.91203746339326,0.471626181997969,"CA",2024-05-05,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"184",6.50279310396916,0.595930754006222,"CA",2024-05-06,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"185",4.84482023252538,0.768755334443772,"CA",2024-05-07,0,1,1,0,1,0,1,0,0,1,0,0,0,1
"186",4.75691419818111,0.647079455884118,"CA",2024-05-08,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"187",5.9302334500163,0.665604667758148,"CA",2024-05-09,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"188",2.2670982183778,0.680370288772335,"CA",2024-05-10,1,1,1,0,1,0,1,0,0,0,0,1,0,1
"189",3.71661322101984,0.769073346338373,"CA",2024-05-11,1,0,1,0,1,1,1,0,0,0,0,0,1,1
"190",3.11515248011648,0.687415929751024,"CA",2024-05-12,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"191",3.62488374887504,0.847752624344665,"CA",2024-05-13,1,0,0,1,1,0,1,0,1,0,0,0,0,1
"192",10.626291814903,0.843122369165904,"CA",2024-05-14,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"193",3.84493590383326,0.692350770710141,"CA",2024-05-15,0,1,0,1,1,1,1,0,0,0,0,0,1,1
"194",7.93778844827682,0.692777966518342,"CA",2024-05-16,0,0,1,1,1,1,1,0,0,0,0,0,1,1
"195",7.40616304153424,0.740213821248494,"CA",2024-05-17,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"196",5.51710090272324,0.788485199673234,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"197",5.9832048973715,0.833514341251133,"CA",2024-05-19,0,0,1,1,1,0,1,0,0,1,0,1,0,1
"198",8.87744820162501,0.674409185842578,"CA",2024-05-20,0,1,1,0,1,1,1,0,0,1,0,0,1,1
"199",13.9326264367902,0.81382063495218,"CA",2024-05-21,0,0,0,1,1,1,1,0,0,0,0,0,1,1
"200",14.9850557561204,0.806732182636845,"CA",2024-05-22,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"201",7.15300551614821,0.693120498934805,"CA",2024-05-23,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"202",9.7450704090866,0.855466009680676,"CA",2024-05-24,0,0,0,1,1,1,1,0,0,0,0,0,0,1
"203",4.37725250942901,0.727440090820866,"CA",2024-05-25,0,1,1,1,1,1,0,0,0,0,0,0,1,0
"204",11.1100871546983,0.915231059656666,"CA",2024-05-26,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"205",10.2282422149628,0.816621358981159,"CA",2024-05-27,0,0,0,1,1,1,1,0,0,1,0,0,0,1
"206",11.9210493175046,0.793671286572891,"CA",2024-05-28,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"207",7.28317147801257,0.76560294875144,"CA",2024-05-29,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"208",6.86340109268327,0.785152479394061,"CA",2024-05-30,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"209",25.3893812684308,0.916339029818789,"CA",2024-05-31,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"210",2.54446230375558,0.703247538530605,"CA",2024-06-01,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"211",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.133514544664225,0.18137084565006,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",0.138628114629131,0.196547233393269,"CO",2024-04-23,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"214",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.205979201132963,0.307790212777958,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.469862754439049,0.734901838614183,"CO",2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
