"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"24",NA,NA,"AK",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.229810142127517,0.290370268498995,"AK",2024-06-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"27",NA,NA,"AK",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.82083101924664,1.14975847205008,"AK",2024-06-20,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"34",NA,NA,"AK",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.207361679721111,0.582080833819762,"AR",2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.198607754356432,0.279174022492784,"AZ",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"128",0.654948406978388,0.909866893984264,"AZ",2024-05-20,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"129",0.560691139790759,0.299246147061951,"AZ",2024-05-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"130",0.420205762151872,0.592995482281082,"AZ",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"131",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0.226882932204196,0.330480737290299,"AZ",2024-05-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"133",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",0.902954183260262,0.709638870229339,"AZ",2024-05-26,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"135",1.73526562807237,0.839340280485876,"AZ",2024-05-27,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
"136",1.15404855486405,0.577441370823639,"AZ",2024-05-28,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
"137",1.04782929850086,0.871179265398978,"AZ",2024-05-29,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1
"138",0.699119316977811,0.996215279902162,"AZ",2024-05-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",0.572156040079228,0.704448903112349,"AZ",2024-06-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"141",1.87936397205442,0.705014652722617,"AZ",2024-06-02,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
"142",1.99154116701196,0.77973014965031,"AZ",2024-06-03,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"143",1.02443572787585,0.707631832519169,"AZ",2024-06-04,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
"144",1.44547708088391,0.754411853601567,"AZ",2024-06-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"145",1.27980852209842,0.614846875692383,"AZ",2024-06-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"146",1.11602466010323,0.634096385237295,"AZ",2024-06-07,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"147",1.52878441905529,0.658108621269344,"AZ",2024-06-08,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
"148",1.79519313235115,0.871495682316901,"AZ",2024-06-09,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
"149",2.45229317234422,0.659495541678236,"AZ",2024-06-10,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"150",3.28901358705962,0.778613177057298,"AZ",2024-06-11,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
"151",2.60400150708871,0.723883078225218,"AZ",2024-06-12,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
"152",1.86154172144829,0.725679869345966,"AZ",2024-06-13,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"153",1.86635450062118,0.568612962234154,"AZ",2024-06-14,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"154",0.38662217243185,0.622604297541513,"AZ",2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",1.45117137252981,0.736202059133566,"AZ",2024-06-16,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
"156",4.20111867539847,0.713074378074017,"AZ",2024-06-17,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1
"157",3.47409084660375,0.744817914007459,"AZ",2024-06-18,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"158",1.27647296188891,0.68763046217637,"AZ",2024-06-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"159",1.35866404261806,0.803845403657809,"AZ",2024-06-20,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"160",0.878666272764048,0.663116596677813,"AZ",2024-06-21,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"161",0.432925486340196,0.614655753724278,"AZ",2024-06-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"162",1.37503380517136,0.671009339717673,"AZ",2024-06-23,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"163",1.00789940901071,0.73570201360711,"AZ",2024-06-24,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
"164",2.75069726167843,0.701466839098835,"AZ",2024-06-25,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
"165",2.46695303750932,0.960070090262675,"AZ",2024-06-26,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1
"166",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.455334667895809,0.631241863910384,"AZ",2024-06-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"168",1.09342992281148,0.807339170691959,"AZ",2024-06-29,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"169",4.76423880801847,0.796036643656144,"CA",2024-05-19,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"170",5.06019274155885,0.547012681290586,"CA",2024-05-20,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"171",4.25827512829269,0.604333462913358,"CA",2024-05-21,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"172",4.27586141217769,0.621495292957523,"CA",2024-05-22,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
"173",3.77033035820674,0.644584856380997,"CA",2024-05-23,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"174",2.45739249732028,0.728731221851452,"CA",2024-05-24,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
"175",2.3947365900505,0.671834828291006,"CA",2024-05-25,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
"176",7.09258215482498,0.82509085207278,"CA",2024-05-26,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"177",1.91227562635126,0.698027322869962,"CA",2024-05-27,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
"178",2.76164470867442,0.705197954835486,"CA",2024-05-28,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"179",2.78108258024646,0.70229665090873,"CA",2024-05-29,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
"180",9.38353638644319,0.835748184705449,"CA",2024-05-30,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"181",8.30920159696296,0.728548261751449,"CA",2024-05-31,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"182",5.42123703390088,0.824923264795812,"CA",2024-06-01,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"183",7.59601509386381,0.831609807666845,"CA",2024-06-02,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1
"184",4.99734885066048,0.778416958516868,"CA",2024-06-03,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"185",8.66351202135439,0.804241186769116,"CA",2024-06-04,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"186",9.94800882591209,0.755184056671465,"CA",2024-06-05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"187",6.88183276492321,0.726302726083225,"CA",2024-06-06,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1
"188",9.9545131011518,0.73525804728822,"CA",2024-06-07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"189",3.43371075480032,0.777232875346564,"CA",2024-06-08,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1
"190",5.2640092159514,0.775788836748702,"CA",2024-06-09,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
"191",6.9367751927177,0.747256421680964,"CA",2024-06-10,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"192",10.8607894128832,0.795153257201225,"CA",2024-06-11,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
"193",7.07247728161645,0.768874005883185,"CA",2024-06-12,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
"194",8.28422796764763,0.761851969938548,"CA",2024-06-13,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"195",5.61958177714008,0.81940734948447,"CA",2024-06-14,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0
"196",3.51155761969962,0.829678188663888,"CA",2024-06-15,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"197",4.96589772963135,0.726428086520614,"CA",2024-06-16,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
"198",6.48917032977019,0.808876913633013,"CA",2024-06-17,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
"199",10.3277278347624,0.786674781561403,"CA",2024-06-18,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"200",11.470466763,0.786049604264646,"CA",2024-06-19,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"201",7.79648316220205,0.79610334900826,"CA",2024-06-20,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
"202",9.07068018970777,0.77897246824917,"CA",2024-06-21,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"203",5.25400729317602,0.820905944506631,"CA",2024-06-22,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"204",6.2556581615037,0.8068662816095,"CA",2024-06-23,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
"205",9.47640461996413,0.858509056692567,"CA",2024-06-24,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"206",13.0543509672774,0.822117439805193,"CA",2024-06-25,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
"207",31.6431272666818,0.824657229354125,"CA",2024-06-26,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
