"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"21",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.529459821317488,0.599722038115463,"AK",2024-07-22,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"38",NA,NA,"AK",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.600425878110375,0.953043465819388,"AL",2024-06-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"58",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.599876130891227,0.988866054434101,"AL",2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.71488521038155,1.07519925331281,"AL",2024-07-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"74",0.600249059008307,1.02436696708123,"AL",2024-07-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"75",NA,NA,"AL",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.728916796928009,1.1061725392324,"AL",2024-07-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"82",NA,NA,"AL",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.593744595864201,1.06598529003383,"AL",2024-07-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"84",NA,NA,"AL",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.262133534625167,0.486720446159696,"AR",2024-07-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"108",0.693556550394532,1.0258184778208,"AR",2024-07-09,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"109",0.706053503077198,1.02751659867914,"AR",2024-07-10,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"110",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.652621191323766,0.749618741859903,"AR",2024-07-17,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"117",NA,NA,"AR",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.719385280242957,1.08322205930832,"AR",2024-07-19,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"119",NA,NA,"AR",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1.27437402581725,0.889597996048288,"AR",2024-07-22,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"122",0.643680321073526,0.725782901941459,"AR",2024-07-23,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"123",1.58811564503267,0.98535417164656,"AR",2024-07-24,0,0,1,1,1,1,1,1,0,1,1,1,0,1
"124",NA,NA,"AR",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.674378131627935,1.0643608630918,"AR",2024-07-26,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"126",NA,NA,"AR",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.44001533584568,0.704146793073671,"AZ",2024-06-16,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"128",3.63810318332889,0.709927305144509,"AZ",2024-06-17,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"129",2.3875279091497,0.741450847167712,"AZ",2024-06-18,0,1,1,1,1,1,1,0,0,1,0,1,0,0
"130",1.26650794371172,0.655375512552736,"AZ",2024-06-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"131",1.55355861670652,0.755400886995337,"AZ",2024-06-20,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"132",0.795479013143668,0.63179220199519,"AZ",2024-06-21,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"133",0.388683201349636,0.585417657532742,"AZ",2024-06-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"134",1.52399571857562,0.666126071453242,"AZ",2024-06-23,1,1,0,1,1,1,1,1,0,1,1,1,1,0
"135",0.879984826539472,0.725028741103211,"AZ",2024-06-24,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"136",2.06235410550137,0.695017315608111,"AZ",2024-06-25,1,1,0,1,1,1,1,1,0,0,1,1,0,0
"137",2.74714650987749,0.86667384809424,"AZ",2024-06-26,1,0,0,1,1,1,1,0,0,1,1,1,0,0
"138",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0.389755608297509,0.596254362532137,"AZ",2024-06-28,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"140",1.02327737944381,0.66036953077398,"AZ",2024-06-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"141",2.75688130015364,0.817571111214494,"AZ",2024-06-30,1,1,0,1,1,0,0,0,0,0,1,1,0,0
"142",6.07722979926898,0.815317529384685,"AZ",2024-07-01,0,1,0,1,0,1,1,0,0,0,0,1,0,0
"143",1.52192322348867,0.660679379409219,"AZ",2024-07-02,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"144",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",0.958398038397947,0.527587118791139,"AZ",2024-07-04,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"146",0.714498382703391,0.777057931724261,"AZ",2024-07-05,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"147",2.17017960684781,0.908837288020459,"AZ",2024-07-06,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"148",0.733181014148176,0.744818180434741,"AZ",2024-07-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"149",5.52613267634653,0.789113529420404,"AZ",2024-07-08,0,1,0,1,0,1,1,0,0,0,1,1,0,0
"150",3.11019113667632,0.729473435509225,"AZ",2024-07-09,1,0,1,1,1,1,1,0,0,0,0,0,1,0
"151",2.22723054481254,0.771631844677606,"AZ",2024-07-10,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"152",0.906882888360419,0.807678531871904,"AZ",2024-07-11,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"153",0.724743043341406,0.796840277487367,"AZ",2024-07-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"154",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.00671626722829,0.991609721606783,"AZ",2024-07-14,1,1,1,1,1,0,1,0,0,1,0,1,0,1
"156",1.3924498174208,0.726697268570851,"AZ",2024-07-15,1,0,1,1,1,1,1,0,0,0,1,1,0,0
"157",2.45920989532222,0.804857577481593,"AZ",2024-07-16,1,0,1,1,0,1,1,0,0,0,1,0,0,1
"158",1.75216243693803,0.764691887430933,"AZ",2024-07-17,1,1,1,1,1,0,1,0,0,0,1,0,0,1
"159",3.68451349186396,0.843168759415644,"AZ",2024-07-18,1,0,0,1,1,1,1,0,0,0,1,0,0,0
"160",0.947573062167939,0.879065051817034,"AZ",2024-07-19,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"161",0.966428803289836,0.741195132087046,"AZ",2024-07-20,1,0,1,1,1,1,1,0,0,1,1,0,0,1
"162",2.85663603053227,0.851094851086479,"AZ",2024-07-21,0,1,0,1,1,0,1,0,0,0,1,0,0,0
"163",1.84771681365766,0.748766888660636,"AZ",2024-07-22,1,1,1,1,1,1,1,0,1,0,0,0,0,1
"164",1.74123794690896,0.808351695875129,"AZ",2024-07-23,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"165",3.81798709990049,0.810322435743629,"AZ",2024-07-24,1,0,0,1,1,1,1,0,0,0,1,0,0,1
"166",1.19729952380864,0.735131484978903,"AZ",2024-07-25,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"167",1.03657510245473,0.834284552196212,"AZ",2024-07-26,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"168",1.69296292093143,0.845812451429625,"AZ",2024-07-27,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"169",3.06079274746556,0.679062930377072,"CA",2024-06-16,0,1,0,1,1,0,1,1,0,0,1,0,0,1
"170",2.59410600160897,0.755425228661804,"CA",2024-06-17,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"171",4.16410790394475,0.72962730825797,"CA",2024-06-18,1,1,0,1,0,0,1,0,0,0,1,0,1,0
"172",5.03126298425798,0.762745693202855,"CA",2024-06-19,0,0,1,1,0,1,0,0,1,0,1,0,0,0
"173",4.70178151933903,0.768406650606586,"CA",2024-06-20,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"174",4.39526299044738,0.720126108218101,"CA",2024-06-21,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"175",2.76711324156317,0.725457807267089,"CA",2024-06-22,1,1,0,1,0,1,1,0,0,0,1,0,0,0
"176",2.25412804714038,0.756742616462572,"CA",2024-06-23,1,1,0,1,1,1,1,0,0,0,1,0,1,1
"177",5.65732785528039,0.810720978710449,"CA",2024-06-24,0,1,1,1,1,0,1,0,1,0,1,0,0,0
"178",4.89127842525797,0.760011683383659,"CA",2024-06-25,1,0,0,1,1,1,1,0,0,0,1,0,1,0
"179",13.9238391377504,0.753058971635725,"CA",2024-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",8.61072171672015,0.771373562623291,"CA",2024-06-27,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"181",4.57414351924913,0.783017436287837,"CA",2024-06-28,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"182",4.3524959813113,0.766794210703068,"CA",2024-06-29,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"183",6.71056559243172,0.759362826412501,"CA",2024-06-30,0,0,0,1,1,1,1,0,0,0,0,0,0,1
"184",9.57950712031891,0.740374946394264,"CA",2024-07-01,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"185",4.07662945423367,0.777747673605756,"CA",2024-07-02,1,1,1,0,1,1,1,0,0,0,1,0,0,1
"186",6.93413725690176,0.776395469974224,"CA",2024-07-03,1,0,0,0,0,1,0,0,0,1,1,0,0,1
"187",1.67994267166939,0.761145088253952,"CA",2024-07-04,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"188",5.3840665518811,0.783217226745411,"CA",2024-07-05,0,0,1,1,1,0,1,0,0,1,0,0,0,1
"189",3.10737258825431,0.779190113354291,"CA",2024-07-06,1,1,1,1,1,1,1,0,1,0,0,0,0,1
"190",4.33897862338605,0.761250465044924,"CA",2024-07-07,0,1,1,0,1,1,1,0,0,1,0,0,0,1
"191",7.00590443179708,0.798084176351769,"CA",2024-07-08,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"192",10.8383035310337,0.800383817395722,"CA",2024-07-09,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"193",10.9305353769447,0.835238106884677,"CA",2024-07-10,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"194",10.1993932446066,0.82541739858799,"CA",2024-07-11,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"195",7.62200508083539,0.800204092043691,"CA",2024-07-12,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"196",4.342768850882,0.823181004521724,"CA",2024-07-13,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"197",8.46310617532128,0.782153635934248,"CA",2024-07-14,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"198",9.16834214437166,0.817874549900241,"CA",2024-07-15,1,1,0,0,0,1,1,0,0,0,0,0,1,0
"199",11.3960023840413,0.832572207518653,"CA",2024-07-16,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"200",4.23719106550149,0.807504503470556,"CA",2024-07-17,1,1,0,1,0,1,1,0,0,0,1,0,0,0
"201",7.50835712159014,0.785185097905201,"CA",2024-07-18,1,0,1,1,1,0,1,0,0,0,0,0,0,1
"202",3.59364388627,0.816367162722626,"CA",2024-07-19,0,1,0,1,0,1,1,0,1,0,1,0,1,1
"203",4.51222591455696,0.803367677261262,"CA",2024-07-20,1,1,1,1,0,1,1,0,1,0,0,0,0,1
"204",9.7556499477589,0.857563388553942,"CA",2024-07-21,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"205",16.9549912610818,0.848735483666767,"CA",2024-07-22,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"206",7.94814745992909,0.812380744992876,"CA",2024-07-23,0,1,0,1,1,0,1,0,0,0,0,0,1,0
"207",16.9443115864111,0.895462510996306,"CA",2024-07-24,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"208",13.4675449516357,0.88061722890214,"CA",2024-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"209",8.77499037511776,0.862576258097001,"CA",2024-07-26,1,0,0,1,0,1,0,0,0,0,1,0,1,0
"210",8.08752950814388,0.86319565410513,"CA",2024-07-27,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"211",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.690165605721223,0.841242931823161,"CO",2024-06-17,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"213",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0.395264403334136,0.656893979583004,"CO",2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"215",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.714373095264599,0.980202172571208,"CO",2024-06-21,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"217",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",1.02994988963075,0.947435348919142,"CO",2024-06-25,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"221",0.923024883677255,0.806240140915981,"CO",2024-06-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"222",0.451028923005284,0.612586915008821,"CO",2024-06-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"223",0.678271928272869,0.832750720173163,"CO",2024-06-28,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"224",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.664784262422222,0.829529963300715,"CO",2024-07-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
