"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"87",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.265831830345453,0.496499045389807,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.735407405647914,0.553428968481084,"AZ",2024-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"128",0.799761108456709,0.424469749143094,"AZ",2024-04-22,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"129",0.503211470864121,0.0573593575962783,"AZ",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0.209403823829933,0.0688128647253035,"AZ",2024-04-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"132",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.740449433671731,0.758091936791874,"AZ",2024-04-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"134",0.478074158434531,0.0900892272695956,"AZ",2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"135",0.61010956232701,0.594491182883994,"AZ",2024-04-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"136",1.24609084102262,0.607995386366583,"AZ",2024-04-30,1,1,1,0,1,1,1,0,0,1,0,1,0,1
"137",0.332159225745142,0.117197277442673,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.352443962574641,0.127709352151481,"AZ",2024-05-02,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"139",0.685637926126151,0.139021483053993,"AZ",2024-05-03,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"140",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1.5269119829477,0.178091620152398,"AZ",2024-05-06,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"143",1.21941250786504,0.192921645384075,"AZ",2024-05-07,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"144",2.2800353465783,0.303376169071551,"AZ",2024-05-08,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"145",0.490233530617748,0.495563307820293,"AZ",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",1.32716803061063,0.766716970671895,"AZ",2024-05-10,1,0,1,1,1,1,1,0,0,1,1,1,0,1
"147",0.905849750473975,1.01945081426241,"AZ",2024-05-11,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"148",0.25752905322629,0.281371327473252,"AZ",2024-05-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"149",1.1809703901398,0.833803038077431,"AZ",2024-05-13,1,1,1,1,0,0,1,0,1,1,0,0,0,1
"150",0.69578513417733,0.538065277762682,"AZ",2024-05-14,1,1,1,1,1,1,1,0,1,1,0,0,1,1
"151",0.706468714028719,0.543923933944706,"AZ",2024-05-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"152",0.596800145506667,0.913693105706758,"AZ",2024-05-16,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"153",0.557421948703153,0.861897172689815,"AZ",2024-05-17,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"154",0.368196878965521,0.417699339245042,"AZ",2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"155",0.382127490688981,0.443097661206723,"AZ",2024-05-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"156",0.543077467466157,0.815026740754899,"AZ",2024-05-20,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"157",0.991242979766864,0.495573326303221,"AZ",2024-05-21,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"158",0.553934853461555,0.646873713754729,"AZ",2024-05-22,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"159",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0.47095793568548,0.577131704890185,"AZ",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0.908760004456237,0.694402942364602,"AZ",2024-05-26,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"163",1.82907573785881,0.87124488893872,"AZ",2024-05-27,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"164",1.90379313362099,0.677081840521732,"AZ",2024-05-28,0,0,1,1,1,1,1,0,0,1,0,1,0,1
"165",0.932069216094232,0.835437142741451,"AZ",2024-05-29,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"166",0.497586714420577,0.742880380382965,"AZ",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0.719376766303824,0.768177534053794,"AZ",2024-06-01,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"169",0.959088261086661,0.493412611375105,"CA",2024-04-21,1,1,1,1,1,0,1,1,0,0,0,0,0,1
"170",2.90804345684486,0.701667045982032,"CA",2024-04-22,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"171",1.41391493773738,0.53823905876921,"CA",2024-04-23,1,1,1,1,0,0,1,0,0,1,1,0,0,1
"172",4.00138944851802,0.723850222971443,"CA",2024-04-24,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"173",3.57816581887271,0.579894754896007,"CA",2024-04-25,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"174",0.785982139508135,0.454274877757806,"CA",2024-04-26,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"175",4.47249116145125,0.799031259207913,"CA",2024-04-27,0,1,1,1,0,1,1,0,1,0,0,0,1,1
"176",4.31787928215254,0.953702030266989,"CA",2024-04-28,0,1,1,0,0,1,1,0,0,1,0,0,1,1
"177",1.69062330806789,0.50188038644835,"CA",2024-04-29,0,0,0,1,1,1,1,0,1,0,0,0,1,1
"178",2.59521195045737,0.65099329864172,"CA",2024-04-30,1,0,0,1,0,1,1,0,0,0,1,0,0,1
"179",1.70068688213363,0.655334225346815,"CA",2024-05-01,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"180",2.65605141588657,0.589366161096254,"CA",2024-05-02,0,0,1,1,0,1,1,0,0,1,0,0,0,1
"181",5.91275658107494,0.564137540517809,"CA",2024-05-03,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"182",2.23840223183471,0.565554594046227,"CA",2024-05-04,0,0,1,1,1,1,1,0,0,1,0,1,0,1
"183",2.96125408466194,0.471347865347052,"CA",2024-05-05,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"184",6.74161748991807,0.598557944210558,"CA",2024-05-06,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"185",4.95736218739632,0.773651019200786,"CA",2024-05-07,0,1,1,0,1,0,1,0,0,1,0,1,0,1
"186",4.96311726592821,0.647881878942348,"CA",2024-05-08,0,0,1,1,0,1,1,0,0,1,0,0,0,1
"187",6.32334963959013,0.685210257464932,"CA",2024-05-09,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"188",2.10712029949334,0.654184012100786,"CA",2024-05-10,1,1,1,0,1,0,1,0,0,1,0,0,0,1
"189",4.0677510016324,0.822884388889417,"CA",2024-05-11,1,0,1,0,1,1,1,0,0,1,0,0,0,1
"190",3.35363022338213,0.738715214478398,"CA",2024-05-12,1,1,1,0,1,1,1,0,0,1,0,0,0,1
"191",3.82634849094968,0.879214260853475,"CA",2024-05-13,1,0,0,1,1,0,1,1,0,0,0,0,0,1
"192",11.5064139191185,0.913075472000056,"CA",2024-05-14,0,0,1,0,1,1,1,1,0,0,0,1,0,1
"193",4.02787378098601,0.710459803921101,"CA",2024-05-15,0,1,0,1,1,1,1,0,0,0,0,0,1,1
"194",8.41697847942386,0.724418556475931,"CA",2024-05-16,0,0,1,1,1,1,1,0,0,1,1,0,0,1
"195",7.63173225944504,0.735820657904613,"CA",2024-05-17,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"196",5.68175068310074,0.825115277070084,"CA",2024-05-18,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"197",6.35191804873706,0.869646839280066,"CA",2024-05-19,0,0,1,0,1,0,1,0,0,1,0,0,0,1
"198",9.1007869385873,0.647805579838772,"CA",2024-05-20,0,1,1,0,1,0,1,0,0,1,0,0,1,1
"199",14.7761874931539,0.844505779515389,"CA",2024-05-21,0,0,0,1,1,0,1,0,0,0,0,0,1,1
"200",15.7661963179146,0.818965976120291,"CA",2024-05-22,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"201",7.46295202162844,0.71721319762464,"CA",2024-05-23,0,1,1,1,1,0,1,0,0,1,0,0,0,1
"202",10.2911923913527,0.867682515149087,"CA",2024-05-24,0,0,0,1,1,1,1,0,0,0,0,0,1,1
"203",4.53233147392189,0.744600178333135,"CA",2024-05-25,0,1,1,1,1,0,0,0,1,1,1,0,0,0
"204",11.6630653138256,0.897204873981782,"CA",2024-05-26,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"205",10.752323138545,0.831204050477136,"CA",2024-05-27,0,0,0,1,1,1,1,0,1,0,0,0,0,1
"206",12.7254372957838,0.828620393260888,"CA",2024-05-28,0,0,0,1,1,0,1,0,0,0,0,0,1,1
"207",7.65694694972983,0.819761041507222,"CA",2024-05-29,0,0,1,1,1,1,1,0,0,1,0,0,0,1
"208",7.02499679931245,0.836920145926671,"CA",2024-05-30,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"209",26.6999273928236,0.936276911180248,"CA",2024-05-31,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"210",2.61006561356053,0.773964739228671,"CA",2024-06-01,1,1,1,0,1,1,1,0,0,1,0,0,0,1
"211",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.154578421283225,0.204196003839895,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",0.152816749589644,0.218727199423491,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.234159032703799,0.320040404256178,"CO",2024-04-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"220",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.415434511030793,0.606869355724149,"CO",2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
