"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"27",NA,NA,"AK",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.721550483661718,1.11216530072415,"AK",2024-07-02,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"32",NA,NA,"AK",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.640106065920847,0.690266117799382,"AL",2024-06-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"72",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.759242980231399,0.874588131631814,"AL",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"81",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.474367958091174,0.724472472834611,"AR",2024-06-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"94",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.851426426534933,1.24972588379318,"AR",2024-07-08,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"122",0.686905051415694,0.831765629337178,"AR",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"123",0.720687473870973,0.851011610112573,"AR",2024-07-10,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"124",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.67845964069836,0.583780966828076,"AZ",2024-06-02,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"128",1.36758706022699,0.689711282533941,"AZ",2024-06-03,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"129",1.08299248001863,0.719687018988018,"AZ",2024-06-04,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"130",1.33327282607471,0.730876967283493,"AZ",2024-06-05,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"131",2.31482902637076,0.694132621854646,"AZ",2024-06-06,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"132",0.894812925253984,0.489454788335731,"AZ",2024-06-07,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"133",2.25099337435874,0.802504839536844,"AZ",2024-06-08,0,0,0,0,1,1,1,0,0,0,0,1,1,1
"134",1.30040113061326,0.770446525140446,"AZ",2024-06-09,0,1,1,1,1,0,1,0,1,0,1,1,0,1
"135",4.47529147828851,0.72124369822498,"AZ",2024-06-10,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"136",4.80647612781812,0.817434099772887,"AZ",2024-06-11,0,1,0,1,0,1,1,0,0,0,1,0,1,1
"137",6.36306144883756,0.792309324867311,"AZ",2024-06-12,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"138",2.44017686597022,0.801561818507549,"AZ",2024-06-13,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"139",1.36664779811116,0.490026619529825,"AZ",2024-06-14,1,1,0,1,1,1,1,0,0,0,1,0,1,1
"140",0.640379588960998,0.925473300318831,"AZ",2024-06-15,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"141",3.23913360742615,0.81430342489389,"AZ",2024-06-16,0,1,0,1,1,1,1,0,0,0,1,1,0,1
"142",2.63073515609294,0.700703311224,"AZ",2024-06-17,0,1,1,1,0,1,1,0,0,0,1,0,1,1
"143",3.69128592281685,0.761740805292344,"AZ",2024-06-18,0,1,1,1,1,1,1,1,1,0,1,0,1,1
"144",2.8834768419739,0.739226731303779,"AZ",2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"145",1.92992607378199,0.835509431260672,"AZ",2024-06-20,0,0,0,1,1,1,1,0,0,0,1,1,0,1
"146",1.48364706393364,0.71364549055459,"AZ",2024-06-21,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"147",0.586510477360708,0.692041202595675,"AZ",2024-06-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"148",0.844396720406894,0.593887503692681,"AZ",2024-06-23,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"149",1.63487369997077,0.792598795486233,"AZ",2024-06-24,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"150",3.78472147251957,0.730515874391703,"AZ",2024-06-25,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"151",3.4919589545205,1.02061029781488,"AZ",2024-06-26,0,0,0,1,1,1,1,0,0,0,1,0,1,1
"152",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0.67823811520073,0.742482542546612,"AZ",2024-06-28,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"154",1.62698809155807,1.15297568461885,"AZ",2024-06-29,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"155",6.46071343440453,1.00241397641986,"AZ",2024-06-30,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"156",12.7538523156008,0.946485923894882,"AZ",2024-07-01,0,1,0,0,1,1,0,0,0,0,0,1,0,0
"157",4.61346715623412,0.833627763779725,"AZ",2024-07-02,0,1,1,1,1,0,1,0,1,0,1,0,0,1
"158",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",0.754930498755329,0.45707521033911,"AZ",2024-07-04,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"160",0.769317115817617,0.778836382698763,"AZ",2024-07-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",1.34637945963356,0.698347175789907,"AZ",2024-07-06,0,1,1,1,1,1,1,1,0,0,1,1,0,1
"162",2.09016382815754,0.990704707454326,"AZ",2024-07-07,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"163",16.4300501336033,0.976303678728185,"AZ",2024-07-08,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"164",13.3244991065483,0.966545102617867,"AZ",2024-07-09,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"165",7.56827369205677,0.978209310014949,"AZ",2024-07-10,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"166",1.50263666199937,0.932790270449949,"AZ",2024-07-11,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"167",1.10164311112484,0.906256841089321,"AZ",2024-07-12,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"168",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",5.28278293347619,0.798337649842906,"CA",2024-06-02,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"170",7.31236600010998,0.796911306510655,"CA",2024-06-03,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"171",9.74609018024107,0.811036676436591,"CA",2024-06-04,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"172",18.3883135278657,0.81698072321267,"CA",2024-06-05,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"173",13.07287845947,0.759456747590732,"CA",2024-06-06,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"174",2.91022721017012,0.672734725379929,"CA",2024-06-07,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"175",6.73544423642858,0.86757633739196,"CA",2024-06-08,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"176",8.63048063286688,0.832816383913792,"CA",2024-06-09,0,0,1,1,0,1,1,0,0,0,0,0,1,1
"177",9.46925810970381,0.775459845330307,"CA",2024-06-10,0,0,1,1,1,0,0,0,0,0,1,1,1,0
"178",15.7137778818423,0.845628873702244,"CA",2024-06-11,0,0,1,1,0,1,1,0,0,0,1,0,1,0
"179",14.2364448786344,0.85785984597479,"CA",2024-06-12,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"180",13.1032193698526,0.851511800706702,"CA",2024-06-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"181",9.84530562035463,0.935704603320329,"CA",2024-06-14,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"182",4.5390779759516,0.859310696737949,"CA",2024-06-15,0,0,1,1,0,1,0,0,0,0,1,0,1,0
"183",6.57390536349759,0.80291899516284,"CA",2024-06-16,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"184",9.13402602091903,0.873767119760717,"CA",2024-06-17,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"185",11.4697828809648,0.788958718100584,"CA",2024-06-18,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"186",18.858516541808,0.867160544904716,"CA",2024-06-19,0,0,0,1,0,1,1,0,0,0,0,0,1,1
"187",7.82229707257853,0.790333518661209,"CA",2024-06-20,0,1,1,1,1,1,0,0,0,0,1,0,0,0
"188",11.9408850278491,0.804260932909912,"CA",2024-06-21,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"189",4.63873329442223,0.777419083568386,"CA",2024-06-22,0,0,0,1,0,0,1,0,0,0,1,1,0,1
"190",5.85610706697182,0.799334654373785,"CA",2024-06-23,0,0,1,1,0,0,1,0,0,1,0,0,0,1
"191",9.02353073300952,0.85169809018775,"CA",2024-06-24,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"192",16.4465698216841,0.853752556819662,"CA",2024-06-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"193",34.1343072974902,0.804531874864414,"CA",2024-06-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"194",38.2156478330901,0.849212805926636,"CA",2024-06-27,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"195",35.0537881622328,0.868580995728011,"CA",2024-06-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"196",26.2701726571933,0.888412264603851,"CA",2024-06-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"197",24.0539712085416,0.888540109798597,"CA",2024-06-30,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"198",40.8264200137059,0.877947520273496,"CA",2024-07-01,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"199",26.1908913122804,0.902995859705372,"CA",2024-07-02,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"200",28.9755609590876,0.926510035596629,"CA",2024-07-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"201",10.0972002242167,0.93590471126182,"CA",2024-07-04,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"202",22.2088676244972,1.05907066383171,"CA",2024-07-05,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"203",21.9418094714444,1.05298695902943,"CA",2024-07-06,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"204",29.0749820759558,1.07239896552089,"CA",2024-07-07,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"205",31.8196164226547,1.06498788027145,"CA",2024-07-08,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"206",41.9952625285861,1.12348145372139,"CA",2024-07-09,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"207",33.6224724236875,0.999437044160769,"CA",2024-07-10,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"208",33.0401561710558,1.10691153530578,"CA",2024-07-11,0,1,1,0,0,0,1,0,0,0,1,0,0,1
"209",68.4040318803107,1.1433576957387,"CA",2024-07-12,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"210",21.0657141259238,1.09403522476003,"CA",2024-07-13,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"211",NA,NA,"CO",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.321869095218492,0.437897682847515,"CO",2024-06-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"214",0.789124695178742,0.438002843669787,"CO",2024-06-05,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"215",0.592967980291565,0.959116119360466,"CO",2024-06-06,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"216",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.49135787491806,0.655475754655944,"CO",2024-06-10,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"220",0.545874583812697,0.716456057492463,"CO",2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"221",0.321423914947004,0.454580708643633,"CO",2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222",0.672148355161114,1.05346355257176,"CO",2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"223",0.685937163678686,1.06432825046492,"CO",2024-06-14,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"224",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.339196647945002,0.483191379628731,"CO",2024-06-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"227",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
