"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.00656418537164463,0.00820457138082853,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.0191295248085185,0.00830422762449452,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.959934400687674,0.580899815626834,"AL",2024-03-13,1,0,1,1,0,1,1,1,1,1,0,0
"54",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0361251504909032,0.0153451315338633,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0178608384400106,0.0272260731154596,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0301748484628651,0.0418334667685032,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0139936353644154,0.00328448175621038,"AR",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.00186684675950648,0.00410632239993515,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.00231311599108501,0.00550167526179443,"AR",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.0135726148849776,0.0120996548276206,"AR",2024-03-21,1,1,1,1,1,1,1,0,1,1,1,0
"104",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.00844494799095316,0.0212224453609811,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0124260738543819,0.00160269955834131,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"128",0.0455911433346116,0.00157800655215278,"AZ",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"129",0.0275002617739125,0.00155906533299604,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"130",0.00854881522624326,0.00154565337838985,"AZ",2024-03-06,1,1,1,1,1,1,1,0,1,1,0,1
"131",0.000960463143460474,0.00153760250095877,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.00708441520226126,0.00153716164913353,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.21625229033886,0.63560810399985,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"135",0.0128715525700646,0.00155736133089524,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.23379033455098,0.636364386565484,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"137",0.0468816484258557,0.00159851990119512,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.0148780762288012,0.00162724030286903,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.00137379534201536,0.00180118195314956,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.0244758456535931,0.00186088010487858,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"144",1.34542004347085,0.191250090173106,"AZ",2024-03-20,1,0,0,1,1,1,1,0,0,1,1,1
"145",0.0534441209228784,0.0020023851126657,"AZ",2024-03-21,1,1,1,1,1,1,1,0,1,1,0,1
"146",0.0177656875199876,0.00208514275566334,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.013728913814189,0.00217662530832613,"AZ",2024-03-23,1,1,1,1,1,1,1,0,1,1,0,1
"148",0.0076665449486891,0.00227744410500399,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"149",0.0050872589003647,0.0023882707273882,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"150",0.00724818033328076,0.00250984079141986,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"151",0.0180527567432495,0.0026429580786236,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.0173516150663613,0.00278849901754713,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.11916641321739,0.620629026850399,"AZ",2024-03-29,1,0,1,1,0,1,1,0,1,1,0,1
"154",2.38315818570978,0.631870737474119,"AZ",2024-03-30,1,0,0,1,1,1,1,0,0,1,0,1
"155",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.75651989640266,0.207716937699725,"AZ",2024-04-01,1,1,1,1,0,1,1,0,1,1,0,1
"157",1.01671732891408,0.215049080578964,"AZ",2024-04-02,1,1,1,1,1,0,1,1,1,1,0,0
"158",0.0400020968863924,0.00398217062660013,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"159",1.13262841394692,0.383533178479464,"AZ",2024-04-04,1,0,1,1,1,0,1,0,1,1,1,0
"160",1.03051484603434,0.60915591483296,"AZ",2024-04-05,1,0,1,1,0,1,1,0,1,1,0,1
"161",0.0475775918668208,0.004844858880153,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"162",1.13449571998042,0.476991724028647,"AZ",2024-04-07,1,0,1,1,1,0,1,0,1,1,1,0
"163",1.10868473371958,0.382318017620238,"AZ",2024-04-08,1,1,1,1,1,0,1,1,1,1,0,0
"164",0.00570789321093569,0.0059463017561463,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.00699994700305134,0.00734700438598437,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.029630952836378,0.00789285333732591,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"169",0.727516721120383,0.0886943995398876,"CA",2024-03-03,1,1,0,1,1,1,1,0,0,1,1,1
"170",2.56479005458405,0.167949936825015,"CA",2024-03-04,1,0,0,1,1,0,1,0,1,1,1,0
"171",3.90184911612789,0.225643395641789,"CA",2024-03-05,1,0,0,1,1,0,1,1,0,0,0,0
"172",1.73463144053605,0.144537620685881,"CA",2024-03-06,1,0,1,1,1,0,1,0,0,1,0,0
"173",3.45386812035184,0.229687910905427,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,1
"174",1.48059256996089,0.147759967973008,"CA",2024-03-08,1,0,1,1,1,0,1,0,0,1,0,0
"175",2.06403318628886,0.275208486579558,"CA",2024-03-09,1,0,1,0,1,1,1,0,1,0,1,1
"176",1.46910076470036,0.207236554590702,"CA",2024-03-10,1,0,1,1,0,1,1,0,1,1,0,1
"177",2.73718952988846,0.471857947390488,"CA",2024-03-11,1,0,1,1,1,0,1,0,0,1,0,0
"178",1.48830176735412,0.208612343444633,"CA",2024-03-12,1,0,0,1,1,1,1,0,0,1,0,1
"179",3.37860908729936,0.23665606401581,"CA",2024-03-13,1,0,1,1,0,1,1,0,1,1,0,1
"180",1.91215824723422,0.213013294900046,"CA",2024-03-14,1,0,0,1,0,1,1,0,0,1,0,1
"181",0.947617823368998,0.070035759976842,"CA",2024-03-15,1,1,0,1,1,1,1,0,0,1,0,1
"182",1.33563459914181,0.286764399192273,"CA",2024-03-16,1,0,0,1,1,1,1,0,0,1,0,1
"183",2.26694992706473,0.286446495800349,"CA",2024-03-17,1,0,1,1,0,1,1,0,1,1,0,1
"184",2.30684231733006,0.239875170069693,"CA",2024-03-18,1,0,0,1,1,0,1,0,0,1,1,0
"185",0.971944942197665,0.177243120133053,"CA",2024-03-19,1,1,1,1,1,0,1,1,1,1,0,0
"186",1.04471640640192,0.219598925237261,"CA",2024-03-20,1,1,0,1,1,1,1,0,0,1,0,1
"187",1.26063206822918,0.306832724641942,"CA",2024-03-21,1,0,0,1,1,1,1,0,0,1,1,1
"188",1.82344183792144,0.347582161045215,"CA",2024-03-22,1,0,0,1,1,0,1,0,0,1,0,0
"189",0.94101826932197,0.214720077063245,"CA",2024-03-23,1,1,0,1,1,1,1,0,0,1,1,1
"190",0.328556512202634,0.0124971006118493,"CA",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"191",1.86587115274847,0.31644806581521,"CA",2024-03-25,1,1,0,1,1,1,1,0,0,1,0,1
"192",0.422851669400076,0.142259027285704,"CA",2024-03-26,1,1,1,1,1,1,1,1,0,1,0,1
"193",1.11217435244722,0.329055821820068,"CA",2024-03-27,1,1,0,1,1,1,1,0,0,1,1,1
"194",1.00496397715982,0.275549497914741,"CA",2024-03-28,1,1,1,0,1,1,1,0,1,0,1,1
"195",0.254420710761491,0.0200613457260647,"CA",2024-03-29,1,1,1,1,1,1,1,0,1,1,0,1
"196",0.219428789531531,0.0220521185269264,"CA",2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"197",0.905011155594808,0.804255438301758,"CA",2024-03-31,1,0,1,1,0,1,1,1,1,1,0,0
"198",1.02207383262325,0.301084878141136,"CA",2024-04-01,1,1,0,1,1,1,1,0,0,1,0,1
"199",0.349391402166568,0.0292432507154887,"CA",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"200",0.480504732494424,0.0321029099624818,"CA",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"201",3.16051935940034,0.834752486340414,"CA",2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
"202",1.9211460226698,0.412695580701857,"CA",2024-04-05,1,1,0,1,1,1,1,0,0,1,0,1
"203",0.35907813995412,0.0423314479062567,"CA",2024-04-06,1,1,1,1,1,1,1,0,1,1,0,1
"204",0.173877868234915,0.0463586648084351,"CA",2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"205",0.677393571366428,0.0507304656427613,"CA",2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"206",0.446425312580935,0.388964253591119,"CA",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"207",1.30256531215121,0.650833320939775,"CA",2024-04-10,1,0,1,1,1,0,1,0,1,1,0,0
"208",2.52127414262584,0.747395466058193,"CA",2024-04-11,1,0,1,1,0,0,1,0,1,1,0,0
"209",1.11515175675295,0.548213409779162,"CA",2024-04-12,1,1,1,1,1,0,1,0,1,1,0,0
"210",0.359261778305873,0.320022746879085,"CA",2024-04-13,1,1,1,1,1,1,1,1,0,1,0,1
"211",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00486934775727914,0.00299644795429307,"CO",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"213",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.00112069354056661,0.00407181401050369,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.0037976797623108,0.00583101198759368,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.00139343876861142,0.00641273980587115,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00100280469764362,0.0077881053903629,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00167498040486883,0.0104885197482779,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.35250128473997,1.80770793386016,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"234",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00298226527842961,0.0279125017432513,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.0136507101773607,0.0437282947563313,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"242",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1.1287894218362,0.730129318622677,"CO",2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
"244",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.00690665133441523,0.0607884513259081,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"246",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
