"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"24",NA,NA,"AK",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.691275056353032,0.908056401602991,"AK",2024-06-13,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"27",NA,NA,"AK",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.917710616233004,1.06570985519747,"AK",2024-06-20,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"34",NA,NA,"AK",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.590344274917987,0.839543557912325,"AR",2024-06-10,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"108",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.237209095370157,0.366508634134991,"AZ",2024-05-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"128",0.602137939026683,0.875339598465998,"AZ",2024-05-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"129",0.689600548575225,0.408896422197071,"AZ",2024-05-21,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"130",0.398184400873519,0.627345948924381,"AZ",2024-05-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"131",NA,NA,"AZ",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0.333620644241173,0.476988267707984,"AZ",2024-05-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"133",NA,NA,"AZ",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",0.818071096449245,0.670628576698663,"AZ",2024-05-26,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"135",1.85352137105256,0.898265932277532,"AZ",2024-05-27,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
"136",1.236740654966,0.626289379954666,"AZ",2024-05-28,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"137",0.912042199978807,0.825459450834189,"AZ",2024-05-29,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"138",0.600434759191915,0.762134681544798,"AZ",2024-05-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"139",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",0.656706271247606,0.715700592341265,"AZ",2024-06-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"141",1.43137415283134,0.571881516929847,"AZ",2024-06-02,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"142",1.26833661343166,0.663093229077405,"AZ",2024-06-03,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"143",1.10628175603774,0.730329309648675,"AZ",2024-06-04,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
"144",1.57132725036616,0.722022842301011,"AZ",2024-06-05,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
"145",3.01942088218614,0.732975219887223,"AZ",2024-06-06,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"146",0.773597691358799,0.48358326491013,"AZ",2024-06-07,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"147",2.54900997353662,0.856929913496262,"AZ",2024-06-08,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
"148",1.12898213989231,0.731931931042913,"AZ",2024-06-09,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"149",5.04261582817453,0.755997417348643,"AZ",2024-06-10,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"150",5.8262973378433,0.831049890243796,"AZ",2024-06-11,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
"151",7.55697884553751,0.812446196312225,"AZ",2024-06-12,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
"152",2.75994459291041,0.834199840724942,"AZ",2024-06-13,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"153",1.43688438098253,0.523154151715447,"AZ",2024-06-14,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"154",0.698098367997236,0.998173646472946,"AZ",2024-06-15,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"155",4.55034381094048,0.844121797678639,"AZ",2024-06-16,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1
"156",7.46501229701509,0.727417831793403,"AZ",2024-06-17,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
"157",8.565107274981,0.782561071931337,"AZ",2024-06-18,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
"158",5.40269721479048,0.79796366995394,"AZ",2024-06-19,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"159",2.90283089831639,0.8790060670375,"AZ",2024-06-20,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1
"160",3.07613328559404,0.80778367526494,"AZ",2024-06-21,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
"161",1.06726793691554,0.81520795800089,"AZ",2024-06-22,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"162",3.31622801632907,0.744845877928307,"AZ",2024-06-23,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1
"163",3.87745805921204,0.861465588849592,"AZ",2024-06-24,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"164",13.0319497356725,0.857264421429305,"AZ",2024-06-25,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
"165",5.11560805266541,1.12829461656108,"AZ",2024-06-26,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1
"166",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",1.50246951481645,0.994282902714002,"AZ",2024-06-28,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"168",2.15021609981986,1.29231273948012,"AZ",2024-06-29,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"169",4.65666832666828,0.790356107677671,"CA",2024-05-19,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"170",5.61170836292862,0.576066315750365,"CA",2024-05-20,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
"171",7.43658272843568,0.666235559250778,"CA",2024-05-21,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"172",7.94377827888018,0.67773628206696,"CA",2024-05-22,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
"173",3.14369200147564,0.641742414117252,"CA",2024-05-23,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"174",4.84523475561536,0.757997732681716,"CA",2024-05-24,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
"175",2.10517848486344,0.671967818977896,"CA",2024-05-25,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1
"176",8.48977803304789,0.841483227440788,"CA",2024-05-26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"177",4.5532235330552,0.72994070239048,"CA",2024-05-27,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"178",4.76119066782255,0.720059771506917,"CA",2024-05-28,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"179",2.93973401463323,0.707915858017483,"CA",2024-05-29,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
"180",5.08662901044652,0.776964504489794,"CA",2024-05-30,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
"181",17.4231174730156,0.808476606730934,"CA",2024-05-31,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"182",2.36817210885864,0.720482244057173,"CA",2024-06-01,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"183",4.2147895128236,0.786920171222824,"CA",2024-06-02,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1
"184",7.30459068754975,0.797301479008758,"CA",2024-06-03,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"185",8.4795101508601,0.79935324985544,"CA",2024-06-04,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"186",18.6867819528377,0.817708123239262,"CA",2024-06-05,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"187",15.4680650326844,0.775386808892235,"CA",2024-06-06,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1
"188",6.36630951732699,0.699967362089671,"CA",2024-06-07,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
"189",5.98480935254881,0.848557232896918,"CA",2024-06-08,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
"190",8.41145965317174,0.825721453289548,"CA",2024-06-09,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
"191",11.1639109281148,0.790172166300383,"CA",2024-06-10,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
"192",16.0591460888321,0.844202252483802,"CA",2024-06-11,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"193",14.8608016053105,0.869810102190372,"CA",2024-06-12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"194",13.9490010659333,0.869085219490746,"CA",2024-06-13,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
"195",9.18794326567571,0.906258373494284,"CA",2024-06-14,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"196",6.01238299216931,0.874858199971598,"CA",2024-06-15,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"197",8.10197836561217,0.836314842656189,"CA",2024-06-16,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
"198",12.6602984233609,0.910651548168749,"CA",2024-06-17,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
"199",21.3054847121405,0.86660243792512,"CA",2024-06-18,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
"200",27.280990190117,0.90143989119508,"CA",2024-06-19,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1
"201",21.7544916719213,0.894655921210738,"CA",2024-06-20,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
"202",25.3300242753775,0.955904930638051,"CA",2024-06-21,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
"203",10.7711288009827,0.923177525753456,"CA",2024-06-22,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1
"204",17.3518173529644,0.924603087562404,"CA",2024-06-23,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
"205",21.6466037282261,0.949129024082664,"CA",2024-06-24,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1
"206",37.7488065420729,0.997940040196673,"CA",2024-06-25,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"207",97.6462840720017,1.02110143063362,"CA",2024-06-26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
