"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"25",NA,NA,"AK",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.034322001436483,0.0391433924355068,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.107757383691607,0.0388788210471584,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.896097806572653,0.54716240011543,"AL",2024-03-13,1,1,1,1,0,1,1,0,1,1,0,1
"54",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0950482209846792,0.0402322209477815,"AL",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0295485781162467,0.0442931021752163,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"67",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0338110319303814,0.0483943731425423,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"73",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.072798193209048,0.0193397057265566,"AR",2024-03-04,1,1,1,1,1,1,0,0,1,1,0,0
"87",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.0102074257754985,0.0192352171267331,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.00882876554434925,0.0198133326411888,"AR",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"95",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0.0419727695574991,0.0243169631618877,"AR",2024-03-21,1,1,1,1,1,1,1,0,1,1,0,1
"104",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.0154018321764033,0.0309104835559978,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0480672308852311,0.00441750026363328,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"128",0.197582674644017,0.00457236628248681,"AZ",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"129",0.136554259467029,0.00475664941079835,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"130",0.040521674008782,0.00497328858023089,"AZ",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.00460107310920382,0.00522573919289533,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.0483064239977137,0.00585484470713062,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"134",0.9906998798198,0.601095203564721,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"135",0.0677564421792152,0.00668436420396333,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"136",1.12955328774717,0.626420282811003,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"137",0.349045558139296,0.00776734167396912,"AZ",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"138",0.0995382954528132,0.008424506139253,"AZ",2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0.0118856871520951,0.0120725513029936,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"143",0.191473507026917,0.0133036236864106,"AZ",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"144",1.01476031854958,0.188085453055952,"AZ",2024-03-20,1,1,1,1,0,1,1,0,0,1,0,1
"145",0.456495770944347,0.0162523579247599,"AZ",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"146",0.175333180827676,0.0180023768125488,"AZ",2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.128003581027787,0.0199579581720817,"AZ",2024-03-23,1,1,1,1,1,1,1,0,0,1,1,1
"148",0.075560244690809,0.0221349318536102,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"149",0.0792006406622595,0.0245480447093015,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"150",0.100308609156118,0.0272103202337027,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"151",0.166461816327315,0.0301323806675757,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.191385076509239,0.0333217735818583,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.01674430661051,0.606314081871688,"AZ",2024-03-29,1,1,1,1,0,1,1,0,1,1,0,1
"154",1.13812296853247,0.517952926486461,"AZ",2024-03-30,1,1,0,1,1,1,1,0,0,1,1,1
"155",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1.22089787375068,0.23409428566053,"AZ",2024-04-01,1,1,1,1,0,1,1,0,1,1,0,1
"157",1.19586038652959,0.235441488070121,"AZ",2024-04-02,1,1,1,1,1,0,1,0,1,1,1,0
"158",0.411589404448921,0.0579826698196779,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.991912172122373,0.385290358541921,"AZ",2024-04-04,1,1,1,1,1,0,1,0,1,1,1,0
"160",0.986917219331696,0.605317159246928,"AZ",2024-04-05,1,1,1,1,0,1,1,0,1,1,0,1
"161",0.471147523153297,0.0732686182071431,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"162",0.993198943671129,0.471322909446543,"AZ",2024-04-07,1,1,1,1,1,0,1,0,1,1,1,0
"163",1.03832201848992,0.39558555578645,"AZ",2024-04-08,1,1,1,1,1,0,1,0,1,1,1,0
"164",0.105549475587202,0.0897203009234455,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0.120423862703551,0.106752705560359,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.298857375638344,0.112493038610834,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"169",0.67067246942547,0.0874418150332641,"CA",2024-03-03,1,1,1,1,1,1,1,0,0,1,1,1
"170",1.69805076002872,0.166088738051983,"CA",2024-03-04,1,1,1,1,1,0,1,0,0,0,1,0
"171",2.76569050080378,0.224414218255374,"CA",2024-03-05,1,0,0,1,1,0,1,0,1,1,1,0
"172",1.43358937763007,0.145093241078341,"CA",2024-03-06,1,1,1,1,0,1,1,0,0,1,0,0
"173",3.34269250581309,0.232987534588735,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,0
"174",1.05613023555032,0.147692635510088,"CA",2024-03-08,1,1,1,1,1,1,1,0,0,1,0,0
"175",1.92725466240915,0.275767076149249,"CA",2024-03-09,1,0,1,0,1,1,1,0,1,0,1,1
"176",1.53045145069685,0.213166011433524,"CA",2024-03-10,1,1,1,1,0,1,1,0,1,0,0,1
"177",2.53269162837655,0.477212533197166,"CA",2024-03-11,1,0,1,1,0,0,1,0,1,1,0,0
"178",1.6867690935082,0.211952910224126,"CA",2024-03-12,1,1,1,1,0,1,1,0,0,1,0,1
"179",4.00015879906396,0.24545537170547,"CA",2024-03-13,1,0,1,1,0,1,1,0,1,1,0,1
"180",2.375185794498,0.218117936603662,"CA",2024-03-14,1,0,1,1,0,1,1,0,0,0,0,1
"181",0.776086581566068,0.0668757607962769,"CA",2024-03-15,1,1,1,1,1,1,1,1,0,1,1,0
"182",1.35799136581955,0.291119068927907,"CA",2024-03-16,1,0,0,1,0,1,1,0,0,1,0,1
"183",2.55251809068079,0.301214685189541,"CA",2024-03-17,1,0,1,1,0,1,1,0,1,1,0,1
"184",1.81434079944852,0.236514017241811,"CA",2024-03-18,1,0,0,1,1,1,1,0,0,1,1,1
"185",0.808608778450021,0.175624099500795,"CA",2024-03-19,1,1,1,1,1,0,1,0,1,1,1,0
"186",1.04434502386208,0.222696267499445,"CA",2024-03-20,1,1,1,1,1,1,1,0,0,1,0,0
"187",1.25066554485886,0.313830023159511,"CA",2024-03-21,1,0,0,1,0,1,1,0,0,1,0,1
"188",1.80022100721094,0.354341291928319,"CA",2024-03-22,1,0,0,1,0,0,1,0,0,1,0,0
"189",0.772471663616446,0.207831024041979,"CA",2024-03-23,1,1,0,1,1,1,1,0,0,1,1,1
"190",0.208647741309896,0.00380459940673197,"CA",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"191",1.6454775133437,0.308955574173814,"CA",2024-03-25,1,0,0,1,1,1,1,0,0,1,1,0
"192",0.710599782917315,0.147675804900481,"CA",2024-03-26,1,1,1,1,0,1,1,0,1,1,0,1
"193",1.27036436383054,0.339074902178431,"CA",2024-03-27,1,0,0,1,0,1,1,0,0,1,0,1
"194",0.963609874058169,0.274198966148669,"CA",2024-03-28,1,1,1,0,1,1,1,0,1,0,1,1
"195",0.13543660604839,0.00507176887018714,"CA",2024-03-29,1,1,1,1,1,1,1,0,0,1,1,1
"196",0.0994078548988478,0.00542464910666116,"CA",2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"197",1.12623166911957,0.924754217687468,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"198",1.16319619760085,0.30790114201878,"CA",2024-04-01,1,1,1,1,0,1,1,0,0,1,0,1
"199",0.169812734889088,0.00676764884084503,"CA",2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"200",0.214568634618358,0.00733260620900173,"CA",2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"201",3.34036902854869,0.921161066136367,"CA",2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
"202",1.96066911795963,0.416640057021125,"CA",2024-04-05,1,0,0,1,0,1,1,0,0,1,0,1
"203",0.161838985157455,0.00950713919526973,"CA",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"204",0.0874905920750862,0.0104326751952828,"CA",2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"205",0.268326683521461,0.0114839694795601,"CA",2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"206",0.873460299255411,0.448655951885946,"CA",2024-04-09,1,1,1,1,0,1,1,0,1,1,0,1
"207",1.50570145582828,0.719613693128239,"CA",2024-04-10,1,0,1,1,0,0,1,0,1,1,1,0
"208",3.39895258041143,0.880777804477674,"CA",2024-04-11,1,0,1,1,0,0,1,0,1,1,0,0
"209",1.41598839526725,0.595681580593899,"CA",2024-04-12,1,0,1,1,0,0,1,0,1,1,0,0
"210",0.792538683534398,0.353652446761466,"CA",2024-04-13,1,1,1,1,0,1,1,0,1,1,0,1
"211",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.00690944067223784,0.00062991784329663,"CO",2024-03-04,1,1,1,1,1,1,1,0,0,1,1,1
"213",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.00142325039076324,0.000481447220316516,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.00577544897235402,0.000379213721911627,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.00147689151130859,0.000359329941791166,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00147315798750431,0.000325315097860294,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00171739267016349,0.000287027836348213,"CO",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.33865826942375,1.97026767627254,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"234",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00189829886923158,0.000253212640868444,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.00875201832930761,0.000298644289418846,"CO",2024-04-02,1,1,1,1,1,1,1,0,0,1,1,1
"242",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1.26639023134175,0.976050059699196,"CO",2024-04-04,1,0,1,1,0,1,1,0,1,1,0,1
"244",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0.00274184897097464,0.000387864591738348,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"246",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
