"","es_score","brier_score","location","target_date","X23F_50_CI","X24A_50_CI","recombinant_50_CI","X23I_50_CI","X24B_50_CI","other_50_CI","X23F_95_CI","X24A_95_CI","recombinant_95_CI","X23I_95_CI","X24B_95_CI","other_95_CI"
"45",NA,NA,"AL",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",0.0266284251020612,0.0353060102914993,"AL",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"48",NA,NA,"AL",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0247819005970664,0.0327169959987221,"AL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"52",0.0681482859771108,0.0321985156028295,"AL",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"53",NA,NA,"AL",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.932103201782969,0.590916719172728,"AL",2024-03-13,1,1,1,1,0,1,1,0,1,1,0,1
"61",NA,NA,"AL",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0655774731216667,0.0293200024884257,"AL",2024-03-18,1,1,1,1,1,1,1,0,1,0,1,1
"66",NA,NA,"AL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.0220104097143181,0.0307608407008278,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"74",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.0265287371860334,0.0336070625674616,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0323394213762167,0.0121795680354107,"AR",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"87",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1.27542851232759,1.7913739079641,"AR",2024-02-29,1,0,1,0,1,1,1,0,1,0,1,1
"90",0.00725750356855991,0.0125818433455863,"AR",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.0614128581538669,0.0134221376280506,"AR",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"94",NA,NA,"AR",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.00803935153358085,0.0154780141340118,"AR",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",0.0358018615735555,0.0381768488529497,"AR",2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"111",NA,NA,"AR",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.54106511078517,0.410404925858868,"AZ",2024-02-25,0,0,0,1,1,1,0,1,0,1,1,1
"128",0.118300590142065,0.00581117397214368,"AZ",2024-02-26,1,1,1,1,1,1,0,0,1,1,1,1
"129",0.578314285108481,0.169548699616045,"AZ",2024-02-27,1,1,1,1,1,1,1,0,0,1,1,1
"130",0.0666389239478485,0.00589715225178499,"AZ",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.0299537216353785,0.00596871279636051,"AZ",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.00359901795019117,0.00605952094198043,"AZ",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"133",0.0625413226449316,0.0061699259532995,"AZ",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"134",0.0571181443389607,0.0063004409543989,"AZ",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"135",0.206281344358271,0.00645174900792828,"AZ",2024-03-04,1,1,1,1,1,1,1,0,1,1,1,0
"136",0.109137670454372,0.00662471130856975,"AZ",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"137",0.0436117766593418,0.00682037758745645,"AZ",2024-03-06,1,1,1,1,1,1,1,0,0,1,1,1
"138",0.00594280822224656,0.00703999884860603,"AZ",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"139",NA,NA,"AZ",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",0.0547772912818282,0.00755721063259683,"AZ",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"141",0.946496244063751,0.593659776976521,"AZ",2024-03-10,1,0,0,1,1,1,1,0,0,1,1,1
"142",0.083983683405747,0.00819102609768971,"AZ",2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"143",1.13098313502056,0.620716732690971,"AZ",2024-03-12,1,0,1,1,0,1,1,0,1,1,0,1
"144",0.313234341058145,0.00896061238766088,"AZ",2024-03-13,1,1,1,1,1,1,1,0,0,1,1,1
"145",0.0999572250920218,0.00940375985485687,"AZ",2024-03-14,1,1,1,1,1,1,1,0,0,1,1,1
"146",NA,NA,"AZ",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",NA,NA,"AZ",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",NA,NA,"AZ",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",0.013391145769758,0.011656466588654,"AZ",2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"150",0.20825055092689,0.0123642238725071,"AZ",2024-03-19,1,1,1,1,1,1,0,0,1,1,1,1
"151",1.02356083877421,0.187369242745206,"AZ",2024-03-20,1,1,1,1,0,1,1,0,0,1,0,0
"152",0.455457465284698,0.0139961968308757,"AZ",2024-03-21,1,1,1,1,1,1,1,0,0,1,1,1
"153",0.186149710572221,0.0149356048237825,"AZ",2024-03-22,1,1,1,1,1,1,1,0,0,1,1,1
"154",0.133188632165066,0.0159688546998775,"AZ",2024-03-23,1,1,1,1,1,1,1,0,0,1,1,1
"155",0.0882024837562197,0.0171058101496411,"AZ",2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"156",0.0839122275148027,0.0183573875500382,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"157",0.0915727429903374,0.0197356384539682,"AZ",2024-03-26,1,1,1,1,1,1,1,0,0,1,1,1
"158",0.192821963393361,0.0212538298981999,"AZ",2024-03-27,1,1,1,1,1,1,1,0,0,1,1,1
"159",0.211197745470352,0.0229265193687263,"AZ",2024-03-28,1,1,1,1,1,1,1,0,0,1,1,1
"160",0.972237778477765,0.603699688009573,"AZ",2024-03-29,1,1,1,1,0,1,0,0,0,1,0,1
"161",1.07745918650136,0.540536868308788,"AZ",2024-03-30,1,1,1,1,1,1,1,0,0,1,1,1
"162",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",1.21514927266406,0.220857911707732,"AZ",2024-04-01,1,1,1,1,0,1,1,0,0,1,0,1
"164",1.23483600044335,0.2234732736479,"AZ",2024-04-02,1,1,1,1,1,0,1,0,0,1,1,0
"165",0.460561038452002,0.0371978338633622,"AZ",2024-04-03,1,1,1,1,1,1,0,0,0,1,1,1
"166",1.01762783764597,0.376282318034971,"AZ",2024-04-04,1,1,1,1,1,0,0,0,0,1,1,0
"167",0.949377361071717,0.594048301438009,"AZ",2024-04-05,1,1,1,1,0,1,1,0,0,1,0,1
"168",0.552962685205219,0.0480242069866187,"AZ",2024-04-06,1,1,1,1,1,1,1,0,0,1,1,1
"169",0.902485177966934,0.00370549108132256,"CA",2024-02-25,1,1,1,1,1,1,1,0,1,1,0,1
"170",1.80730612936522,0.151717050625602,"CA",2024-02-26,1,1,1,1,1,0,0,1,0,1,0,0
"171",3.59524554830366,0.222961580386818,"CA",2024-02-27,1,0,0,1,0,1,0,0,0,1,0,0
"172",2.26217765631795,0.149290632651445,"CA",2024-02-28,1,1,0,1,1,1,1,0,0,1,0,0
"173",0.100906860004057,0.00356204286131567,"CA",2024-02-29,1,1,1,1,1,1,1,0,0,1,0,1
"174",0.16335771474034,0.00354485385080641,"CA",2024-03-01,1,1,1,1,1,1,1,0,1,1,1,0
"175",0.710220629759935,0.00353514662518955,"CA",2024-03-02,1,1,1,1,1,1,1,0,0,1,0,1
"176",0.623810898125618,0.0883903659984829,"CA",2024-03-03,1,1,1,1,1,1,1,0,0,1,1,1
"177",1.78455364890676,0.173436664440425,"CA",2024-03-04,0,1,0,1,1,1,0,1,0,1,0,1
"178",2.67328827296613,0.223289204917617,"CA",2024-03-05,1,0,1,1,1,0,0,0,0,1,1,0
"179",1.14114281954928,0.115530371040428,"CA",2024-03-06,1,1,1,1,1,1,0,1,1,1,1,0
"180",3.34672602760891,0.23055508976256,"CA",2024-03-07,1,0,1,1,0,1,1,0,0,1,0,0
"181",1.01086106590215,0.101726900289742,"CA",2024-03-08,1,1,1,1,1,0,1,0,1,0,0,0
"182",1.90891695187468,0.27286243178256,"CA",2024-03-09,1,0,1,0,1,1,0,0,1,0,0,1
"183",1.61829350529224,0.222098247448306,"CA",2024-03-10,1,1,1,1,0,1,1,0,1,1,0,1
"184",1.59589048150333,0.375796746065543,"CA",2024-03-11,1,0,1,1,0,0,1,1,1,1,0,0
"185",1.71752750118324,0.210248969493769,"CA",2024-03-12,1,1,1,1,0,1,1,1,0,1,0,1
"186",3.138878828535,0.215558195321759,"CA",2024-03-13,1,0,1,1,0,1,1,0,1,1,0,0
"187",2.34864798215793,0.228674911370616,"CA",2024-03-14,1,0,1,1,0,1,1,0,0,1,0,1
"188",0.762556145126128,0.0707914571436365,"CA",2024-03-15,1,1,1,1,1,1,1,0,0,1,0,0
"189",1.26716110636298,0.289331336934913,"CA",2024-03-16,1,0,0,1,0,1,1,0,0,1,0,0
"190",2.71226137572512,0.329507430608282,"CA",2024-03-17,1,0,1,1,0,1,1,0,1,1,0,1
"191",1.70324093135872,0.236456688568697,"CA",2024-03-18,1,1,0,1,1,0,1,0,1,1,1,0
"192",0.223769416047407,0.00518260271650547,"CA",2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"193",0.671394888181465,0.147695149409037,"CA",2024-03-20,1,1,0,1,1,1,1,0,1,1,0,1
"194",1.23292900472101,0.311703393259242,"CA",2024-03-21,1,0,0,1,0,1,1,0,0,1,1,1
"195",1.80747743408957,0.349368901892283,"CA",2024-03-22,1,0,1,1,0,0,1,0,0,1,0,0
"196",0.794846876492604,0.236268163108739,"CA",2024-03-23,1,1,0,1,1,1,1,0,1,1,0,1
"197",0.182871102579709,0.00724434290794528,"CA",2024-03-24,1,1,1,1,1,1,1,0,0,1,0,1
"198",1.66128785731189,0.339825524292504,"CA",2024-03-25,1,0,0,1,1,1,1,1,0,1,0,1
"199",0.761007904092897,0.146704661685781,"CA",2024-03-26,1,1,1,1,0,1,1,1,0,1,0,1
"200",0.808536632168244,0.311517885653191,"CA",2024-03-27,1,1,0,1,1,1,1,0,0,1,1,1
"201",0.937945319986533,0.268748667602761,"CA",2024-03-28,1,1,1,0,1,1,1,1,0,0,1,1
"202",0.118601186259768,0.0114207812689152,"CA",2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"203",0.141824544473485,0.0126581499420929,"CA",2024-03-30,1,1,1,1,1,1,1,0,1,1,0,0
"204",1.10619436332417,0.889446545541956,"CA",2024-03-31,1,0,1,1,0,1,1,0,1,1,0,1
"205",0.802383012580434,0.233142223363457,"CA",2024-04-01,1,1,1,1,0,1,1,0,0,1,0,1
"206",0.195233548714153,0.0174784829488494,"CA",2024-04-02,1,1,1,1,1,1,1,0,1,1,0,1
"207",0.120455613538745,0.0195072028225248,"CA",2024-04-03,1,1,1,1,1,1,1,0,0,1,1,1
"208",1.50713125173843,0.588402152183265,"CA",2024-04-04,1,0,1,1,0,0,1,0,1,1,0,0
"209",1.2169989132089,0.403316627504587,"CA",2024-04-05,1,1,0,1,0,1,1,1,1,1,0,0
"210",0.0965596392109443,0.0269897906692733,"CA",2024-04-06,1,1,1,1,1,1,1,0,0,1,0,1
"211",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.021173956823843,0.00476064622856909,"CO",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"213",0.00204252036729612,0.00470787546302153,"CO",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"214",0.0025277087533868,0.00466992192204184,"CO",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"215",0.00624709948134261,0.00464689039498452,"CO",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"216",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.00826226799666829,0.0047115174960301,"CO",2024-03-04,1,1,1,1,1,1,1,0,0,1,1,1
"220",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.00173873315293309,0.00506753058742399,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.00626661956320558,0.00582359306646596,"CO",2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"228",0.00169588248189644,0.0060973335224145,"CO",2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"229",NA,NA,"CO",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0.00208128396045146,0.00677918750920421,"CO",2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"231",NA,NA,"CO",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.00171255605988179,0.00824619261460796,"CO",2024-03-18,1,1,1,1,1,1,1,0,0,1,1,1
"234",NA,NA,"CO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.33501589168269,1.78233170687881,"CO",2024-03-25,1,0,1,0,1,1,1,0,1,0,1,1
"241",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",0.00278054185251782,0.0224514459961679,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"244",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
