"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"38",NA,NA,"AK",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.646818814645294,0.901155115249983,"AK",2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"41",1.52929062987557,0.953814797821037,"AK",2024-01-05,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1
"42",NA,NA,"AK",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.233918644689332,0.298367592314141,"AL",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"45",NA,NA,"AL",2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.236062267205699,0.29775033620086,"AL",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",NA,NA,"AL",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.650100270774421,0.986078880578045,"AL",2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51",NA,NA,"AL",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.645778264448473,0.993860103822502,"AL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"55",NA,NA,"AL",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.233744017629277,0.303069823270121,"AL",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"59",NA,NA,"AL",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.765239819607932,0.763211039939213,"AL",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"63",NA,NA,"AL",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.843353558217737,1.20714357594026,"AL",2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"66",NA,NA,"AL",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.24110405173233,0.346516319320885,"AL",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.731768077710326,0.991690250437791,"AL",2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"81",0.748398547441326,0.771702025944257,"AL",2024-01-03,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"82",0.731677087205542,0.972067612741421,"AL",2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"83",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.392004061296849,0.597854514262166,"AR",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"87",1.19742985254536,0.95353764232309,"AR",2023-11-28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
"88",0.956880296218736,0.620400177148303,"AR",2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"89",NA,NA,"AR",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.596409341880302,0.789514403298471,"AR",2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"91",NA,NA,"AR",2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0.475633523780593,0.670371363129132,"AR",2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"95",NA,NA,"AR",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.63570928524252,1.1278893671222,"AR",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
"97",NA,NA,"AR",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.462532348337531,0.670986422039041,"AR",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"100",NA,NA,"AR",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.934876108041225,0.895171318889956,"AR",2023-12-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"102",0.812044595393573,1.12772883476245,"AR",2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"103",1.87855759030617,0.725821505854762,"AR",2023-12-14,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"104",0.495070489141286,0.638138215681553,"AR",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"105",NA,NA,"AR",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1.62485188289471,0.960331391829988,"AR",2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
"108",0.961902415869031,0.727090160982819,"AR",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"109",NA,NA,"AR",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.61148414987147,0.75716447263622,"AR",2023-12-21,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
"111",1.02150660281352,0.66872874436994,"AR",2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"112",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.876277780597357,0.853939007506428,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"117",1.30326615584354,0.641196822012373,"AR",2023-12-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"118",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.432750269345802,0.561094380988399,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123",1.48663839949597,0.559233866971297,"AR",2024-01-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
"124",1.63601646413789,0.762966625758462,"AR",2024-01-04,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1
"125",0.427244339980157,0.555901168445982,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.78502132991111,0.923787899266039,"AZ",2023-11-26,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
"128",2.04738311978733,0.647864369109266,"AZ",2023-11-27,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
"129",3.76849781702927,0.703903711880759,"AZ",2023-11-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"130",2.5072507430101,0.67135911109223,"AZ",2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
"131",0.783238720899741,0.698981541690242,"AZ",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
"132",1.11035224944059,0.659681605660033,"AZ",2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"133",1.37660543707976,0.655870618668863,"AZ",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1
"134",2.33934485847508,0.65872979763581,"AZ",2023-12-03,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
"135",2.74296147412088,0.739535764940166,"AZ",2023-12-04,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
"136",3.8934723185307,0.602325905434187,"AZ",2023-12-05,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
"137",2.43623208301934,0.805983315665845,"AZ",2023-12-06,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"138",1.67618850946523,0.599025426372982,"AZ",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"139",0.695907245584412,0.56924499968151,"AZ",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",1.03003614355495,0.321802526080132,"AZ",2023-12-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"141",1.07533139122465,0.898310787269188,"AZ",2023-12-10,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1
"142",1.76881012116782,0.792705590283337,"AZ",2023-12-11,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"143",3.54217009960565,0.942139298652822,"AZ",2023-12-12,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"144",2.53642508711462,0.823159957497341,"AZ",2023-12-13,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"145",1.83376895041068,0.705648761523955,"AZ",2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
"146",0.965867020237611,0.714528579226575,"AZ",2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"147",2.89177346766732,0.854463088584276,"AZ",2023-12-16,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
"148",1.7091041249108,0.483480978314727,"AZ",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"149",5.37700226466972,0.825073275174178,"AZ",2023-12-18,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"150",7.19875276419763,0.883053307433429,"AZ",2023-12-19,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
"151",1.87830666753013,0.768777423994574,"AZ",2023-12-20,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1
"152",1.56182820263742,0.767685193853395,"AZ",2023-12-21,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
"153",1.20949953048305,0.810781559196544,"AZ",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"154",0.796136163185712,0.610238323939691,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"155",4.2328505155888,0.817695982676195,"AZ",2023-12-24,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0
"156",3.98196499779033,0.911674842882469,"AZ",2023-12-25,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"157",12.0775263410635,0.836960838834408,"AZ",2023-12-26,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
"158",5.14653601218645,0.834552339963281,"AZ",2023-12-27,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
"159",1.65397356949992,0.701906673664109,"AZ",2023-12-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"160",1.10770689495219,0.796320992555845,"AZ",2023-12-29,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"161",1.21355521558347,0.839720152997546,"AZ",2023-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"162",2.88081169040701,0.753943397731689,"AZ",2023-12-31,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"163",10.3141058355637,0.810924132846946,"AZ",2024-01-01,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
"164",15.2047339237428,0.801737229390928,"AZ",2024-01-02,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
"165",2.36660562667418,0.789452219667185,"AZ",2024-01-03,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
"166",1.965929453792,0.887426440404759,"AZ",2024-01-04,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
"167",0.839552428725908,0.656054413134799,"AZ",2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"168",4.05366921847673,0.737077635907042,"AZ",2024-01-06,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
"169",1.10988578624159,0.514511757319493,"CA",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",2.08508995687463,0.740541686313822,"CA",2023-11-27,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"171",2.74682087092427,0.704150261949392,"CA",2023-11-28,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"172",2.57436091667639,0.656056909785073,"CA",2023-11-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"173",3.19218172283233,0.598826268116096,"CA",2023-11-30,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
"174",1.71579934574124,0.642145455036604,"CA",2023-12-01,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"175",1.16388217825039,0.759796288110058,"CA",2023-12-02,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
"176",1.29393737449618,0.564222754591237,"CA",2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
"177",3.79796284014264,0.747700065365813,"CA",2023-12-04,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"178",2.4711788110427,0.680268112967572,"CA",2023-12-05,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
"179",3.27397663821213,0.830090357118663,"CA",2023-12-06,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0
"180",2.63376676602885,1.1051104210218,"CA",2023-12-07,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0
"181",0.982035408716222,0.733703087653569,"CA",2023-12-08,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
