"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24D_95_CI","other_95_CI"
"42",NA,NA,"AK",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2.01513276991764,1.04714305906365,"AL",2024-05-06,0,1,1,1,0,0,1,1,1,0
"73",NA,NA,"AL",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0.0319408052047541,0.0566114295538978,"AR",2024-05-08,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.957949098302602,0.461456810147631,"AZ",2024-04-07,1,1,1,1,0,0,1,1,1,0
"128",0.889113650659967,0.370666553937042,"AZ",2024-04-08,1,1,1,1,0,0,1,1,1,0
"129",0.00867588905858181,0.00853614580217467,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"130",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0.0347531029647117,0.00911562964854015,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1
"133",0.0793956492918156,0.00931230725435673,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1
"134",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",1.5733390331278,0.509328433335588,"AZ",2024-04-15,0,0,1,1,1,0,0,1,1,1
"136",0.595528720589475,0.300859037592841,"AZ",2024-04-16,1,1,1,1,1,0,0,1,1,1
"137",0.952870059930776,0.331894816486231,"AZ",2024-04-17,1,1,1,1,0,1,0,1,1,0
"138",0.0129366740968703,0.0103156541110473,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"139",0.0132841322267602,0.0105196874766607,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",0.995286216172035,0.607655986993732,"AZ",2024-04-21,1,1,1,1,0,0,1,1,1,0
"142",1.06253538518839,0.448099269056502,"AZ",2024-04-22,1,1,0,1,1,1,0,0,1,1
"143",0.180121089353988,0.0113467539693727,"AZ",2024-04-23,1,1,1,1,1,0,0,1,1,1
"144",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",0.0580804600793653,0.0117683234677353,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"146",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",1.06537186469127,0.902174526589481,"AZ",2024-04-27,0,1,1,1,0,0,1,1,1,0
"148",0.13010152033952,0.0124158175981938,"AZ",2024-04-28,1,1,1,1,1,0,1,1,1,0
"149",1.3256690032089,0.709826664782616,"AZ",2024-04-29,0,1,1,1,0,0,0,1,1,0
"150",1.92773110838361,0.722722156827624,"AZ",2024-04-30,0,1,1,1,0,0,0,1,1,0
"151",0.0761915727152749,0.013091121290431,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1
"152",0.0799411356187146,0.0133250093804753,"AZ",2024-05-02,1,1,1,1,1,0,0,1,1,1
"153",0.16393580720858,0.013564488037762,"AZ",2024-05-03,1,1,1,1,1,0,0,1,1,1
"154",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,"AZ",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.377799368437629,0.0143255122976594,"AZ",2024-05-06,1,1,1,1,1,0,0,1,1,0
"157",0.294703481401792,0.0145969292725761,"AZ",2024-05-07,1,1,1,1,1,0,0,1,1,1
"158",0.542992150044368,0.202091189636836,"AZ",2024-05-08,1,1,1,1,1,1,1,1,1,1
"159",0.627104119780175,0.575821757667027,"AZ",2024-05-09,1,1,1,1,1,0,0,1,1,1
"160",2.94242174222612,1.14733197697379,"AZ",2024-05-10,0,0,1,1,0,0,1,1,1,0
"161",1.71424254361899,1.72968808288485,"AZ",2024-05-11,0,0,1,1,0,0,0,1,1,0
"162",0.0461404286042106,0.0161492347424381,"AZ",2024-05-12,1,1,1,1,1,1,1,1,1,1
"163",2.44782956240382,1.07180773936133,"AZ",2024-05-13,0,1,1,0,0,0,1,1,0,0
"164",0.893326740574184,0.598289998286547,"AZ",2024-05-14,1,1,1,1,0,1,0,1,1,0
"165",0.895809392128575,0.59774447118752,"AZ",2024-05-15,1,1,1,1,0,1,0,1,1,0
"166",1.0986144675896,1.75605451671167,"AZ",2024-05-16,0,1,1,1,0,1,0,1,1,0
"167",0.893562438875521,1.67200694472389,"AZ",2024-05-17,0,0,1,1,1,1,1,1,1,1
"168",0.0680790811529863,0.0187076515264978,"AZ",2024-05-18,1,1,1,1,1,1,1,1,1,1
"169",1.50300807028294,0.335702157623653,"CA",2024-04-07,1,1,1,1,0,0,0,1,1,0
"170",1.11912825269832,0.362670128316424,"CA",2024-04-08,1,1,1,0,1,1,0,0,0,1
"171",0.94501263979291,0.435097125141592,"CA",2024-04-09,1,1,1,1,0,0,1,1,1,0
"172",2.73178235544124,0.74311522326058,"CA",2024-04-10,0,0,1,1,0,0,0,1,1,0
"173",2.0057971399065,0.522049110111008,"CA",2024-04-11,0,0,1,1,0,0,0,1,1,0
"174",1.53177512489586,0.566472104236855,"CA",2024-04-12,0,0,1,1,0,0,0,1,1,0
"175",0.85007823747078,0.277084124535064,"CA",2024-04-13,1,1,1,1,0,1,0,1,1,0
"176",0.438721678207495,0.289706094953306,"CA",2024-04-14,1,1,1,1,1,0,0,1,1,1
"177",1.75176253907513,0.457853022525175,"CA",2024-04-15,1,0,1,0,1,0,0,0,0,1
"178",1.25450345279513,0.302825717931935,"CA",2024-04-16,1,1,0,1,1,1,0,0,1,1
"179",3.62618030994598,0.463229753989457,"CA",2024-04-17,1,0,0,0,1,0,0,0,0,1
"180",1.95136009678552,0.467104322589038,"CA",2024-04-18,0,0,1,1,1,0,0,0,1,1
"181",1.05306499451166,0.354223633386437,"CA",2024-04-19,1,1,0,1,1,1,0,0,1,1
"182",0.0328549104286077,0.0223153246999473,"CA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"183",1.90392405987393,0.566478054665589,"CA",2024-04-21,0,0,1,1,0,0,0,1,1,1
"184",5.49683816647506,0.850909754794941,"CA",2024-04-22,0,0,0,0,1,0,0,0,0,0
"185",1.69834481428744,0.57759008855879,"CA",2024-04-23,0,1,1,0,0,0,0,0,0,1
"186",6.43745809081525,0.892639327759448,"CA",2024-04-24,0,0,0,1,1,0,0,0,1,0
"187",4.07309765525392,0.624719810369047,"CA",2024-04-25,0,1,1,0,0,0,0,0,0,0
"188",1.65597324769869,0.561530695319494,"CA",2024-04-26,1,0,1,1,1,1,0,0,1,1
"189",7.5804401259422,1.05196607149022,"CA",2024-04-27,0,0,1,0,0,0,0,0,0,0
"190",6.32963842310057,1.25573629623186,"CA",2024-04-28,0,1,1,0,0,0,1,1,0,0
"191",0.682976170038362,0.438205666770362,"CA",2024-04-29,1,1,1,1,1,0,1,0,1,1
"192",3.73215718535976,0.741973871454579,"CA",2024-04-30,0,1,1,0,0,0,0,1,0,0
"193",2.24597180740831,0.772798162133379,"CA",2024-05-01,0,1,1,0,1,0,1,1,0,0
"194",2.85554685351649,0.638051756179468,"CA",2024-05-02,0,1,1,0,0,0,0,0,0,0
"195",1.95466183667361,0.444775565267354,"CA",2024-05-03,1,1,1,0,1,1,0,0,0,0
"196",0.928480742069883,0.305763577704255,"CA",2024-05-04,1,1,1,1,0,0,1,1,1,0
"197",0.664814310038178,0.223687892799096,"CA",2024-05-05,1,1,1,1,1,0,0,0,1,1
"198",2.18250483193534,0.503975691245499,"CA",2024-05-06,1,1,1,0,1,0,0,1,0,1
"199",15.5745575292965,1.38086806031163,"CA",2024-05-07,0,0,1,1,0,0,0,0,1,0
"200",2.29272644873013,0.586055239706093,"CA",2024-05-08,1,1,1,0,0,0,0,0,0,0
"201",7.1259360983182,0.759190932626619,"CA",2024-05-09,0,0,1,1,0,0,0,0,1,0
"202",5.1411639503669,0.952946853891399,"CA",2024-05-10,0,0,1,1,0,0,0,1,1,0
"203",6.98676975236035,1.10102076559799,"CA",2024-05-11,0,1,1,0,0,0,0,1,0,0
"204",9.79453256274216,1.22978776830736,"CA",2024-05-12,0,0,1,1,0,0,0,0,1,0
"205",5.28994821716247,1.05261332311249,"CA",2024-05-13,0,1,1,1,0,0,0,0,1,0
"206",11.244766423876,0.944721631418907,"CA",2024-05-14,0,1,1,0,0,1,0,0,0,0
"207",8.66003545670576,1.00219713017027,"CA",2024-05-15,0,0,1,1,0,0,0,0,1,0
"208",5.32372467766246,0.718422172397008,"CA",2024-05-16,1,1,1,1,0,1,0,1,1,0
"209",2.81754960369368,0.633466041446691,"CA",2024-05-17,1,1,1,1,0,0,1,1,1,0
"210",1.50069457344277,0.20876624973963,"CA",2024-05-18,1,1,1,1,0,0,0,1,1,1
"211",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.917118679058921,0.860816133334811,"CO",2024-04-15,0,0,1,1,1,0,0,1,1,1
"220",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",1.06847387575218,0.892434847584621,"CO",2024-04-17,0,1,1,1,0,0,1,1,1,0
"222",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.0246947850451607,0.0166577476655188,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1
"227",0.0249994914992082,0.0170070904334374,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1
"228",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0293518468691564,0.019494120218988,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1
"234",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.00683787639311,1.61015838266562,"CO",2024-05-06,0,0,1,1,1,0,0,1,1,1
"241",NA,NA,"CO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0.0456999576433414,0.026676075114091,"CO",2024-05-10,1,1,1,1,1,1,1,1,1,1
"245",NA,NA,"CO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0539730645489299,0.0295452402701609,"CO",2024-05-13,1,1,1,1,1,1,1,1,1,1
"248",NA,NA,"CO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.0594323673019151,0.0317631956671442,"CO",2024-05-15,1,1,1,1,1,1,1,1,1,1
"250",NA,NA,"CO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.00293194755771808,0.00410906217775038,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"257",0.00290355014931966,0.00421907551400666,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"258",0.00254221858575111,0.00433068263246487,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",0.00384994186018811,0.00502642148793933,"CT",2024-04-18,1,1,1,1,1,1,1,1,1,1
"265",0.00395054901245005,0.00514531916280025,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",1.04972413649746,0.604186023549832,"CT",2024-04-22,0,0,1,1,1,0,0,1,1,1
"269",1.24997101358163,1.79937181277873,"CT",2024-04-23,0,0,1,1,1,0,0,1,1,1
"270",NA,NA,"CT",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",1.24947124464602,1.88339370659555,"CT",2024-04-25,0,1,1,0,1,1,1,1,0,0
"272",NA,NA,"CT",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
