...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
35,NA,NA,AK,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.779530552713295,0.546269736981125,AK,2024-07-02,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
39,NA,NA,AK,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,AL,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,AL,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,AL,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,AL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,AL,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.606233247095275,0.4302550562073205,AL,2024-06-30,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
79,NA,NA,AL,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.272144073619305,0.1473092734688315,AR,2024-06-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
101,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.890625795727687,0.355137012693513,AZ,2024-05-26,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
128,1.69763648401841,0.408892099983508,AZ,2024-05-27,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
129,1.15655956998,0.296170447186741,AZ,2024-05-28,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
130,1.0141930068632,0.442177949246584,AZ,2024-05-29,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
131,0.66599536649814,0.500887590622725,AZ,2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
132,NA,NA,AZ,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.570253447994551,0.337844050475944,AZ,2024-06-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
134,1.81767584152064,0.4058099289169685,AZ,2024-06-02,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
135,1.90832166064795,0.4098451901336105,AZ,2024-06-03,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
136,1.05438157149087,0.361162034969407,AZ,2024-06-04,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
137,1.38167919955975,0.373587618006617,AZ,2024-06-05,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
138,1.34633668850833,0.2919100531881365,AZ,2024-06-06,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
139,1.15043371103798,0.38991953546834,AZ,2024-06-07,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
140,1.51561266082517,0.306044585619524,AZ,2024-06-08,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
141,1.80637702332823,0.4745453010464945,AZ,2024-06-09,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
142,2.51132221735916,0.3276927101879405,AZ,2024-06-10,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
143,3.09466107206857,0.381496846853224,AZ,2024-06-11,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
144,2.53013400028294,0.354148685621378,AZ,2024-06-12,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
145,1.79885120326199,0.3601549267749445,AZ,2024-06-13,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0
146,1.87949916263799,0.342224876228867,AZ,2024-06-14,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
147,0.384423749170563,0.2186080803179435,AZ,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,1.35909350923904,0.3428965040961005,AZ,2024-06-16,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
149,4.68101137898238,0.376359417023335,AZ,2024-06-17,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1
150,4.20171195185124,0.3855738577211505,AZ,2024-06-18,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1
151,1.34428443177949,0.327288320499256,AZ,2024-06-19,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
152,1.39124466867386,0.365934138509727,AZ,2024-06-20,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
153,0.885638833428752,0.321569132081038,AZ,2024-06-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
154,0.409579744357214,0.3004949900267615,AZ,2024-06-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
155,1.5593037020104,0.370006104947254,AZ,2024-06-23,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
156,1.02056238696752,0.3644926003032015,AZ,2024-06-24,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
157,3.06325239134013,0.364010353616832,AZ,2024-06-25,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1
158,2.43259390215274,0.410747598780315,AZ,2024-06-26,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
159,NA,NA,AZ,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0.441249775272928,0.3061660062092855,AZ,2024-06-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
161,0.979117800190493,0.254141163588427,AZ,2024-06-29,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
162,2.96704146514472,0.3959840823161695,AZ,2024-06-30,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
163,6.01249603568584,0.3895627040431385,AZ,2024-07-01,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
164,1.68088827479751,0.3342050262833945,AZ,2024-07-02,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
165,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,1.00078509785905,0.359219115272265,AZ,2024-07-04,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
167,0.834654787824826,0.3878455951966885,AZ,2024-07-05,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
168,2.28174510824602,0.44609358756962,AZ,2024-07-06,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
169,6.53728041098254,0.4123525580911875,CA,2024-05-26,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
170,2.37983842212171,0.347990352014281,CA,2024-05-27,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
171,3.45193837322594,0.3521976147260605,CA,2024-05-28,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
172,2.66351679120741,0.3514423198455445,CA,2024-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
173,8.80047723320341,0.41854808756344,CA,2024-05-30,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
174,7.89046714599023,0.3658030623157795,CA,2024-05-31,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
175,5.36829012696789,0.4131518300787925,CA,2024-06-01,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1
176,7.86128962484885,0.416565481900137,CA,2024-06-02,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
177,5.26550618958064,0.389864917370973,CA,2024-06-03,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
178,8.2432422313981,0.404578505053165,CA,2024-06-04,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
179,9.48328374731088,0.3801605680906845,CA,2024-06-05,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
180,6.78725400228113,0.364078251494349,CA,2024-06-06,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
181,10.0151695350558,0.3665389923604265,CA,2024-06-07,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
182,3.6847665324383,0.390894502364823,CA,2024-06-08,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
183,4.76772786917799,0.3948633934223115,CA,2024-06-09,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
184,5.93895138083433,0.3866035761145755,CA,2024-06-10,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
185,10.0830705698942,0.410674121504885,CA,2024-06-11,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
186,6.4069774031664,0.3953924315806005,CA,2024-06-12,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
187,7.35795744328304,0.403531790999121,CA,2024-06-13,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
188,5.13932366052512,0.418757300810635,CA,2024-06-14,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
189,3.16962638955676,0.431998480107833,CA,2024-06-15,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
190,4.3615111639111,0.390124666430675,CA,2024-06-16,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
191,5.73982769914889,0.426475929691985,CA,2024-06-17,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
192,9.6149053340823,0.420750653900847,CA,2024-06-18,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1
193,10.2455930903522,0.408245426541859,CA,2024-06-19,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1
194,7.3890030471386,0.416825966380354,CA,2024-06-20,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
195,7.71630904831895,0.414111254111071,CA,2024-06-21,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
196,5.13816203150622,0.448036251155586,CA,2024-06-22,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1
197,6.22130049173078,0.429599534678894,CA,2024-06-23,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
198,9.16231943831972,0.451968494087668,CA,2024-06-24,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
199,13.4481698200262,0.4404683516593435,CA,2024-06-25,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
200,31.6891490492293,0.44435989652416,CA,2024-06-26,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1
201,27.3574975395493,0.447928518477949,CA,2024-06-27,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
202,25.4158475329759,0.4453486742298495,CA,2024-06-28,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
203,17.7473324130555,0.4548835931422745,CA,2024-06-29,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
204,12.0960281212626,0.4295983984741025,CA,2024-06-30,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
205,26.2475772309933,0.4464894678489605,CA,2024-07-01,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
206,16.6850555114035,0.446156791471301,CA,2024-07-02,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
207,18.3272777301105,0.4482168444488745,CA,2024-07-03,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
208,6.28336375285921,0.4482814242251875,CA,2024-07-04,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1
209,10.9110728965489,0.4650031687402255,CA,2024-07-05,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
210,9.66321663996371,0.4600730491101765,CA,2024-07-06,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
211,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.302695272634689,0.1902663958470125,CO,2024-05-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
