"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24C_95_CI","other_95_CI"
"43",NA,NA,"AL",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.0194722075039305,0.0526681713781365,"AL",2024-03-26,1,1,1,1,1,1,1,1,1,1
"46",NA,NA,"AL",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0225683028236891,0.0655104507221309,"AL",2024-04-01,1,1,1,1,1,1,1,1,1,1
"52",NA,NA,"AL",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0.0108163437046721,0.00877257170531338,"AR",2024-03-27,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.0133944260633503,0.00645464924575217,"AZ",2024-03-24,1,1,1,1,1,0,1,1,1,0
"128",0.0122940519339908,0.00660560789210133,"AZ",2024-03-25,1,1,1,1,1,1,1,1,1,1
"129",0.015101830365495,0.00676653407327751,"AZ",2024-03-26,1,1,1,1,1,1,1,1,1,1
"130",0.0307499490675818,0.00693764373578972,"AZ",2024-03-27,1,1,1,1,1,1,1,1,1,1
"131",0.0284782510706642,0.00711916929151163,"AZ",2024-03-28,1,1,1,1,1,1,1,1,1,1
"132",1.10582340643751,0.604752991732412,"AZ",2024-03-29,0,0,1,1,1,0,0,1,1,1
"133",2.13217384541052,0.61062081077061,"AZ",2024-03-30,0,1,0,1,1,0,1,0,1,1
"134",NA,NA,"AZ",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",0.763945203981367,0.205878737094808,"AZ",2024-04-01,1,0,1,1,1,0,0,1,1,1
"136",0.908031061485703,0.211085611388576,"AZ",2024-04-02,1,1,1,0,1,0,1,1,0,1
"137",0.05412099934549,0.00844343797983581,"AZ",2024-04-03,1,1,1,1,1,1,1,1,1,1
"138",1.03209368644439,0.372548473028976,"AZ",2024-04-04,1,1,1,0,1,1,1,1,0,0
"139",1.05027812680316,0.597300990208765,"AZ",2024-04-05,0,0,1,1,1,0,0,1,1,1
"140",0.0500746438636359,0.00927525353636356,"AZ",2024-04-06,1,1,1,1,1,1,1,1,1,1
"141",1.05247423806552,0.461656459018164,"AZ",2024-04-07,1,1,1,0,1,1,1,0,0,1
"142",0.947588645627839,0.366724358908404,"AZ",2024-04-08,1,1,1,1,0,0,1,1,1,0
"143",0.00576465973692317,0.0102430171889522,"AZ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"144",NA,NA,"AZ",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,"AZ",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0.0268773743810446,0.0113743447072339,"AZ",2024-04-12,1,1,1,1,1,1,1,1,1,1
"147",0.0572932778557482,0.0117942786665154,"AZ",2024-04-13,1,1,1,1,1,1,1,1,1,1
"148",NA,NA,"AZ",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",1.80254086432362,0.502208670890615,"AZ",2024-04-15,0,0,1,1,1,0,0,1,1,1
"150",0.749074595420748,0.297699004341954,"AZ",2024-04-16,1,0,1,1,1,1,1,1,1,1
"151",1.22981935858636,0.328794465761582,"AZ",2024-04-17,1,1,1,0,1,0,0,1,0,1
"152",0.0108359022781374,0.0143040631888104,"AZ",2024-04-18,1,1,1,1,1,1,1,1,1,1
"153",0.0131346639927682,0.0149062196197369,"AZ",2024-04-19,1,1,1,1,1,1,1,1,1,1
"154",NA,NA,"AZ",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1.01389796587565,0.59753408386601,"AZ",2024-04-21,1,1,1,0,1,1,0,1,0,1
"156",1.25653087484379,0.442000497901038,"AZ",2024-04-22,0,1,0,1,1,0,1,0,1,1
"157",0.134550127960545,0.0177643714858164,"AZ",2024-04-23,1,1,1,1,1,0,0,1,1,1
"158",NA,NA,"AZ",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",0.0513216407975712,0.0195280144127162,"AZ",2024-04-25,1,1,1,1,1,1,1,1,1,1
"160",NA,NA,"AZ",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",1.05002024745003,0.873884350361175,"AZ",2024-04-27,0,1,1,0,1,0,1,1,0,1
"162",0.114487536411802,0.0227227948902045,"AZ",2024-04-28,1,1,1,1,1,0,0,1,1,1
"163",1.40792422113068,0.680252756057558,"AZ",2024-04-29,0,0,1,0,1,0,1,1,0,1
"164",1.8099265563101,0.697518769200803,"AZ",2024-04-30,0,1,1,0,1,1,0,1,0,1
"165",0.0789790972191845,0.0267558201108188,"AZ",2024-05-01,1,1,1,1,1,1,1,1,1,1
"166",0.077324702798084,0.0283273591654248,"AZ",2024-05-02,1,1,1,1,1,1,1,1,1,1
"167",0.157831039771518,0.0300289945889146,"AZ",2024-05-03,1,1,1,1,1,0,0,1,1,1
"168",NA,NA,"AZ",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",0.492513540606865,0.034281957030854,"CA",2024-03-24,1,1,1,1,1,0,1,0,0,1
"170",1.97197183807975,0.352118712774209,"CA",2024-03-25,0,0,1,1,1,0,0,0,0,1
"171",2.31636487414924,0.325169561774166,"CA",2024-03-26,1,0,1,1,1,0,0,0,0,1
"172",3.66709552736387,0.507625905287928,"CA",2024-03-27,0,0,1,1,1,0,0,1,1,1
"173",3.58904551021525,0.443104104362674,"CA",2024-03-28,0,0,1,1,1,1,0,0,0,0
"174",0.765362640322022,0.224421815230328,"CA",2024-03-29,1,1,1,1,0,1,1,0,1,0
"175",1.19432927112653,0.399810345981705,"CA",2024-03-30,1,0,1,1,0,0,0,1,0,0
"176",0.877463893511544,0.446038518292923,"CA",2024-03-31,1,0,1,1,1,0,0,1,1,1
"177",1.66792791692905,0.382584113493915,"CA",2024-04-01,1,0,1,1,1,1,0,0,0,1
"178",0.750925832229242,0.284331808180178,"CA",2024-04-02,1,1,1,1,0,1,1,1,0,0
"179",2.62032072572626,0.57062790236974,"CA",2024-04-03,0,0,1,1,0,0,0,1,0,0
"180",2.60519362409414,0.651894424155566,"CA",2024-04-04,0,0,1,1,0,0,0,0,0,0
"181",3.25923226785887,0.405228860170141,"CA",2024-04-05,0,1,0,1,1,0,1,0,0,0
"182",0.830270762736534,0.239116689613213,"CA",2024-04-06,1,1,1,1,0,0,1,0,0,0
"183",1.70999085230755,0.367957599858948,"CA",2024-04-07,1,0,1,1,0,1,1,1,0,0
"184",0.969682338409064,0.370253010273493,"CA",2024-04-08,1,1,1,1,0,0,1,0,0,0
"185",1.09720496592624,0.435399958024501,"CA",2024-04-09,1,0,1,1,1,0,0,0,0,1
"186",3.00765530658996,0.706412866985127,"CA",2024-04-10,0,0,1,1,1,0,0,1,0,0
"187",2.70431806500287,0.530627571535093,"CA",2024-04-11,0,0,1,1,1,0,0,1,0,1
"188",1.87279170541189,0.557577840634213,"CA",2024-04-12,0,0,1,1,1,1,0,1,0,1
"189",1.21214357508588,0.353944378205649,"CA",2024-04-13,1,0,1,1,0,0,0,1,0,0
"190",0.810945494248712,0.379104601711155,"CA",2024-04-14,1,0,1,1,1,0,0,1,0,1
"191",2.64488867952453,0.510845093885423,"CA",2024-04-15,1,0,1,1,0,0,0,0,0,0
"192",1.10936051141396,0.344629744698703,"CA",2024-04-16,1,1,0,1,1,0,1,0,0,1
"193",3.3764092478568,0.461016574287606,"CA",2024-04-17,1,1,0,1,1,1,1,0,0,0
"194",3.45140442879797,0.507308652024646,"CA",2024-04-18,1,0,1,1,1,0,0,0,0,1
"195",1.41545245282449,0.410677976231023,"CA",2024-04-19,1,0,1,1,1,0,0,0,0,1
"196",0.0373447839234325,0.225045826957571,"CA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"197",2.74622007727605,0.655606052253686,"CA",2024-04-21,1,0,1,1,0,0,0,1,0,1
"198",6.16271296673885,0.760935111895989,"CA",2024-04-22,0,0,0,1,0,0,0,0,0,0
"199",1.96083107946765,0.629984326102503,"CA",2024-04-23,1,0,1,1,0,0,0,1,0,0
"200",6.50064414819131,0.725676359950361,"CA",2024-04-24,0,0,0,1,1,0,0,0,0,1
"201",5.79689811392726,0.682992278220226,"CA",2024-04-25,0,0,1,1,0,0,0,1,0,0
"202",2.47305392129856,0.650845721259029,"CA",2024-04-26,1,0,1,1,1,0,0,1,0,1
"203",7.66926675082436,0.919761790866817,"CA",2024-04-27,0,0,1,1,0,0,0,1,0,0
"204",4.63740576661993,0.890608783662952,"CA",2024-04-28,0,0,1,0,0,1,0,1,0,0
"205",1.05621290120329,0.52537287570994,"CA",2024-04-29,1,0,1,1,1,0,0,0,0,1
"206",4.33645495356612,0.703991974934946,"CA",2024-04-30,0,0,1,1,0,0,0,0,0,0
"207",2.57371582367823,0.783130999103162,"CA",2024-05-01,1,0,1,1,0,0,0,1,0,0
"208",3.42511308648227,0.681628015666979,"CA",2024-05-02,1,0,1,1,1,0,0,1,0,0
"209",2.54276124960409,0.628044312288573,"CA",2024-05-03,1,0,1,1,0,0,0,1,0,0
"210",0.758407563264707,0.4756510291978,"CA",2024-05-04,1,1,1,1,1,0,1,1,0,1
"211",NA,NA,"CO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",1.26488475826425,1.86018298360931,"CO",2024-03-25,0,1,1,1,0,0,1,1,1,0
"213",NA,NA,"CO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,"CO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",0.00697567909034498,0.0034622916535244,"CO",2024-03-28,1,1,1,1,1,1,1,1,1,1
"216",NA,NA,"CO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,"CO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0.0273160093776837,0.00331769662515981,"CO",2024-04-02,1,1,1,1,1,1,1,1,1,1
"221",NA,NA,"CO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",1.13287489299917,0.932878774297237,"CO",2024-04-04,0,0,1,1,1,0,0,1,1,1
"223",NA,NA,"CO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",0.0112604774725699,0.00324592448579849,"CO",2024-04-06,1,1,1,1,1,1,1,1,1,1
"225",NA,NA,"CO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",NA,NA,"CO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,NA,"CO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,"CO",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.08632095481641,0.929383890651495,"CO",2024-04-15,0,0,1,1,1,0,0,1,1,1
"234",NA,NA,"CO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",1.08167666979342,0.952709833093676,"CO",2024-04-17,0,1,1,0,1,0,1,1,0,1
"236",NA,NA,"CO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,NA,"CO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.0171963419034779,0.00357673480469801,"CO",2024-04-22,1,1,1,1,1,1,1,1,1,1
"241",0.0172278505813852,0.00365145654885124,"CO",2024-04-23,1,1,1,1,1,1,1,1,1,1
"242",NA,NA,"CO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,"CO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0241763626351224,0.00434070692524637,"CO",2024-04-29,1,1,1,1,1,1,1,1,1,1
"248",NA,NA,"CO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.00513684791196785,0.0120458681408068,"CT",2024-03-24,1,1,1,1,1,1,1,1,1,1
"254",NA,NA,"CT",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",0.0199364066925971,0.0167155282136527,"CT",2024-03-26,1,1,1,1,1,0,1,1,0,1
"256",NA,NA,"CT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",NA,NA,"CT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.0113186157925261,0.0978286801555789,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"271",0.0124001497545448,0.104225396471928,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"272",0.0117474336285811,0.110525023878295,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
