"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"34",NA,NA,"AK",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.878584234270086,1.17507427444372,"AK",2024-07-02,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"39",NA,NA,"AK",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0.631045510795757,1.21759659128407,"AL",2024-06-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.145921100817133,0.245303562288797,"AR",2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.13059531943836,0.749992871504935,"AZ",2024-05-26,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"128",1.69853391540895,0.798031908197719,"AZ",2024-05-27,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
"129",1.397079159305,0.610441025734027,"AZ",2024-05-28,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"130",1.2720820607032,0.933136134498854,"AZ",2024-05-29,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"131",0.789997741174381,1.10523769938235,"AZ",2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"132",NA,NA,"AZ",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0.570987495237306,0.679548497327244,"AZ",2024-06-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"134",2.21241128665216,0.912438669987275,"AZ",2024-06-02,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"135",2.66977641669994,0.883722719048237,"AZ",2024-06-03,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1
"136",1.36705975451875,0.741726113817592,"AZ",2024-06-04,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
"137",1.66177829737739,0.771763714851673,"AZ",2024-06-05,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"138",0.813425206504045,0.57132844336097,"AZ",2024-06-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"139",1.32272485539076,0.853008030418922,"AZ",2024-06-07,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"140",1.17355961251819,0.587202171507634,"AZ",2024-06-08,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
"141",2.23236381609811,1.00348791343034,"AZ",2024-06-09,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"142",2.3342770511491,0.656389534757601,"AZ",2024-06-10,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
"143",3.62514958010972,0.769583287822167,"AZ",2024-06-11,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
"144",2.3294303696612,0.711806923706087,"AZ",2024-06-12,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
"145",1.8398236011237,0.72357205790299,"AZ",2024-06-13,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
"146",2.21631756789223,0.707637200978874,"AZ",2024-06-14,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"147",0.296826639870766,0.403824322881925,"AZ",2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148",1.07799202228346,0.682638290257229,"AZ",2024-06-16,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"149",6.61871408343455,0.762811651277368,"AZ",2024-06-17,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1
"150",5.25489474320747,0.780982976237343,"AZ",2024-06-18,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
"151",1.03129018246028,0.650319152788789,"AZ",2024-06-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"152",1.34014920071236,0.71926891135536,"AZ",2024-06-20,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"153",0.806436435121996,0.639774875660518,"AZ",2024-06-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"154",0.396830171394947,0.602412670546944,"AZ",2024-06-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"155",1.78691335974946,0.72862365739226,"AZ",2024-06-23,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
"156",0.991997059687714,0.734791080970966,"AZ",2024-06-24,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"157",3.44750176879713,0.732947769956799,"AZ",2024-06-25,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0
"158",2.49749449818338,0.795968938476982,"AZ",2024-06-26,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
"159",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0.418309101140465,0.620942924589348,"AZ",2024-06-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"161",0.942853887125575,0.545862195704496,"AZ",2024-06-29,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",3.13826857776353,0.815932537436009,"AZ",2024-06-30,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"163",7.04051477644911,0.818715198775444,"AZ",2024-07-01,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"164",1.3469911310085,0.659615668090882,"AZ",2024-07-02,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"165",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",1.00284657541654,0.694771973292961,"AZ",2024-07-04,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"167",0.902105083445164,0.859310338726899,"AZ",2024-07-05,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"168",2.53723039509972,1.02655357782936,"AZ",2024-07-06,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
"169",8.9609062547387,0.849215723927135,"CA",2024-05-26,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"170",3.15326935663468,0.712306147632386,"CA",2024-05-27,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
"171",5.94554607208002,0.732550690510153,"CA",2024-05-28,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"172",4.79708148184927,0.736273603104331,"CA",2024-05-29,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"173",14.5224565150499,0.911730700122784,"CA",2024-05-30,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
"174",7.71781171808696,0.726984947769354,"CA",2024-05-31,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"175",7.72143087043176,0.922643858209226,"CA",2024-06-01,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
"176",12.6809615433388,0.90447404066648,"CA",2024-06-02,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"177",8.40505990133461,0.812736973184626,"CA",2024-06-03,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0
"178",14.1884774961834,0.856395058800085,"CA",2024-06-04,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"179",11.0936007157033,0.76874136185165,"CA",2024-06-05,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
"180",8.89850958857143,0.74426917827267,"CA",2024-06-06,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"181",14.5193304854226,0.785711420975185,"CA",2024-06-07,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"182",5.47956887990699,0.831320967521514,"CA",2024-06-08,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
"183",6.51655761755768,0.804971139401532,"CA",2024-06-09,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"184",6.58432226709975,0.75558336090645,"CA",2024-06-10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"185",12.1619051695219,0.81619326790275,"CA",2024-06-11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"186",6.41607827582372,0.771746785992366,"CA",2024-06-12,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"187",6.05271738039337,0.734822477298688,"CA",2024-06-13,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
"188",6.75259793589815,0.855496429209895,"CA",2024-06-14,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1
"189",3.54968888649776,0.849960150080375,"CA",2024-06-15,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
"190",3.84753892741996,0.704425517647918,"CA",2024-06-16,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
"191",5.08738383850764,0.792423577001401,"CA",2024-06-17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"192",8.08972276962946,0.774924696048133,"CA",2024-06-18,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
"193",11.0253710905388,0.797261182893809,"CA",2024-06-19,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"194",5.80584417854732,0.791788367644515,"CA",2024-06-20,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"195",3.3131042839186,0.712365145831008,"CA",2024-06-21,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
"196",4.67654503483629,0.819312549458658,"CA",2024-06-22,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0
"197",5.77011020720372,0.827405790581085,"CA",2024-06-23,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"198",11.4812838802787,0.926126532792678,"CA",2024-06-24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"199",11.9576369942406,0.832854137631917,"CA",2024-06-25,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"200",26.5587318842511,0.818267662304717,"CA",2024-06-26,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"201",17.349713869966,0.807332803566339,"CA",2024-06-27,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"202",20.8358068823353,0.842305967379843,"CA",2024-06-28,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"203",13.7040116311712,0.829328219572256,"CA",2024-06-29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"204",5.97292309613267,0.752574285532911,"CA",2024-06-30,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
"205",15.0418583861814,0.778692405861861,"CA",2024-07-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"206",14.3712479657163,0.849663308939364,"CA",2024-07-02,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"207",18.1045328392423,0.867760375674046,"CA",2024-07-03,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"208",4.69375494037455,0.832188582722804,"CA",2024-07-04,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
